barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,4826.740920096852,ama1-p74-384,97.6997578692494,3986888,807,8652,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,473.5334370139969,kelch13-p383-727,97.8227060653188,608964,1258,984,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,5889.013317191283,ama1-p74-384,97.6997578692494,4864325,807,10267,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,3360.559875583204,kelch13-p383-727,98.28926905132192,4321680,1264,6472,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,1937.905569007264,ama1-p74-384,97.57869249394672,1600710,806,3443,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,1408.0365474339037,kelch13-p383-727,98.28926905132192,1810735,1264,2834,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,human
barcode04,Pf3D7_13_v3,1724567,1286,1725853,0.4984447900466563,kelch13-p383-727,0.0,641,0,1,human
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.5520581113801453,ama1-p74-384,0.0,456,0,2,NTC-a
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC-a
barcode06,Pf3D7_11_v3,1294074,826,1294900,5239.146489104116,ama1-p74-384,97.82082324455206,4327535,808,9654,8012025
barcode06,Pf3D7_13_v3,1724567,1286,1725853,6770.301710730949,kelch13-p383-727,98.4447900466563,8706608,1266,12173,8012025
barcode07,Pf3D7_11_v3,1294074,826,1294900,4718.577481840193,ama1-p74-384,97.6997578692494,3897545,807,7823,8012028
barcode07,Pf3D7_13_v3,1724567,1286,1725853,896.5676516329704,kelch13-p383-727,98.21150855365474,1152986,1263,1620,8012028
barcode08,Pf3D7_11_v3,1294074,826,1294900,4574.30387409201,ama1-p74-384,97.94188861985472,3778375,809,8042,8012034
barcode08,Pf3D7_13_v3,1724567,1286,1725853,2734.6998444790047,kelch13-p383-727,98.36702954898912,3516824,1265,5019,8012034
barcode09,Pf3D7_11_v3,1294074,826,1294900,3302.088377723971,ama1-p74-384,97.6997578692494,2727525,807,6233,8012037
barcode09,Pf3D7_13_v3,1724567,1286,1725853,1373.8615863141524,kelch13-p383-727,98.21150855365474,1766786,1263,2714,8012037
barcode10,Pf3D7_11_v3,1294074,826,1294900,2402.766343825666,ama1-p74-384,97.57869249394672,1984685,806,4331,8012038
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1510.8421461897356,kelch13-p383-727,98.21150855365474,1942943,1263,2943,8012038
barcode11,Pf3D7_11_v3,1294074,826,1294900,6215.072639225182,ama1-p74-384,97.82082324455206,5133650,808,10583,8012050
barcode11,Pf3D7_13_v3,1724567,1286,1725853,4587.398911353032,kelch13-p383-727,98.36702954898912,5899395,1265,8429,8012050
barcode12,Pf3D7_11_v3,1294074,826,1294900,3828.875302663438,ama1-p74-384,97.6997578692494,3162651,807,6690,8012057
barcode12,Pf3D7_13_v3,1724567,1286,1725853,712.362363919129,kelch13-p383-727,98.13374805598755,916098,1262,1383,8012057
barcode13,Pf3D7_11_v3,1294074,826,1294900,4426.82808716707,ama1-p74-384,97.6997578692494,3656560,807,7651,8012271
barcode13,Pf3D7_13_v3,1724567,1286,1725853,849.6508553654743,kelch13-p383-727,98.21150855365474,1092651,1263,1661,8012271
barcode14,Pf3D7_11_v3,1294074,826,1294900,6547.455205811138,ama1-p74-384,97.82082324455206,5408198,808,13399,8012291
