barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,2290.145278450363,ama1-p74-384,97.57869249394672,1891660,806,3663,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,3256.845256609642,kelch13-p383-727,98.4447900466563,4188303,1266,5603,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,4545.656174334141,ama1-p74-384,97.6997578692494,3754712,807,6990,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,2592.552099533437,kelch13-p383-727,98.36702954898912,3334022,1265,4347,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,2582.4249394673125,ama1-p74-384,97.57869249394672,2133083,806,4051,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,1330.825038880249,kelch13-p383-727,98.28926905132192,1711441,1264,2263,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,2424.0193704600483,ama1-p74-384,97.57869249394672,2002240,806,3684,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,3503.7457231726285,kelch13-p383-727,98.4447900466563,4505817,1266,5665,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,2155.980629539952,ama1-p74-384,97.57869249394672,1780840,806,3279,IPC3663
barcode05,Pf3D7_13_v3,1724567,1286,1725853,3154.0101088646966,kelch13-p383-727,98.4447900466563,4056057,1266,5083,IPC3663
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,Human
barcode06,Pf3D7_13_v3,1724567,1286,1725853,2.2153965785381025,kelch13-p383-727,0.0,2849,0,3,Human
barcode07,Pf3D7_11_v3,1294074,826,1294900,2.536319612590799,ama1-p74-384,0.0,2095,0,4,NTC1
barcode07,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC1
barcode08,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode08,Pf3D7_13_v3,1724567,1286,1725853,0.8950233281493002,kelch13-p383-727,0.0,1151,0,1,NTC
barcode09,Pf3D7_11_v3,1294074,826,1294900,2477.859564164649,ama1-p74-384,97.6997578692494,2046712,807,4149,4043513
barcode09,Pf3D7_13_v3,1724567,1286,1725853,2896.895800933126,kelch13-p383-727,98.4447900466563,3725408,1266,4878,4043513
barcode10,Pf3D7_11_v3,1294074,826,1294900,2382.623486682809,ama1-p74-384,97.57869249394672,1968047,806,3889,1039086
barcode10,Pf3D7_13_v3,1724567,1286,1725853,994.3763608087093,kelch13-p383-727,98.28926905132192,1278768,1264,1730,1039086
barcode11,Pf3D7_11_v3,1294074,826,1294900,1913.130750605327,ama1-p74-384,97.57869249394672,1580246,806,2971,1039050
barcode11,Pf3D7_13_v3,1724567,1286,1725853,3148.0357698289267,kelch13-p383-727,98.4447900466563,4048374,1266,5104,1039050
barcode12,Pf3D7_11_v3,1294074,826,1294900,1685.9418886198548,ama1-p74-384,97.57869249394672,1392588,806,2672,1039066
barcode12,Pf3D7_13_v3,1724567,1286,1725853,3444.351477449456,kelch13-p383-727,98.4447900466563,4429436,1266,5799,1039066
barcode13,Pf3D7_11_v3,1294074,826,1294900,1957.4261501210651,ama1-p74-384,97.57869249394672,1616834,806,3077,1039081
barcode13,Pf3D7_13_v3,1724567,1286,1725853,331.91601866251943,kelch13-p383-727,97.97822706065318,426844,1260,544,1039081
barcode14,Pf3D7_11_v3,1294074,826,1294900,1531.3450363196123,ama1-p74-384,97.57869249394672,1264891,806,2626,1039065
barcode14,Pf3D7_13_v3,1724567,1286,1725853,256.8561430793157,kelch13-p383-727,97.74494556765164,330317,1257,458,1039065
barcode15,Pf3D7_11_v3,1294074,826,1294900,1691.5326876513318,ama1-p74-384,97.57869249394672,1397206,806,2776,1039089
barcode15,Pf3D7_13_v3,1724567,1286,1725853,280.32970451010885,kelch13-p383-727,97.97822706065318,360504,1260,471,1039089
