barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,6668.630750605327,ama1-p74-384,97.94188861985472,5508289,809,14685,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,6195.330482115086,kelch13-p383-727,98.4447900466563,7967195,1266,11806,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,6722.130750605327,ama1-p74-384,97.82082324455206,5552480,808,12111,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,4310.732503888024,kelch13-p383-727,98.36702954898912,5543602,1265,7771,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,0.7627118644067796,ama1-p74-384,0.0,630,0,2,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,0.7916018662519441,kelch13-p383-727,0.0,1018,0,1,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,5645.73607748184,ama1-p74-384,97.94188861985472,4663378,809,10054,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,5134.705287713841,kelch13-p383-727,98.36702954898912,6603231,1265,8355,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.5338983050847458,ama1-p74-384,0.0,441,0,1,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,1.3631415241057545,kelch13-p383-727,0.0,1753,0,2,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.9818401937046004,ama1-p74-384,0.0,811,0,2,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,6471.782082324456,ama1-p74-384,97.94188861985472,5345692,809,13172,8013432
barcode07,Pf3D7_13_v3,1724567,1286,1725853,1296.7597200622083,kelch13-p383-727,98.28926905132192,1667633,1264,2968,8013432
barcode08,Pf3D7_11_v3,1294074,826,1294900,1748.0108958837773,ama1-p74-384,97.45762711864408,1443857,805,3611,8013434
barcode08,Pf3D7_13_v3,1724567,1286,1725853,1090.2737169517884,kelch13-p383-727,98.28926905132192,1402092,1264,2241,8013434
barcode09,Pf3D7_11_v3,1294074,826,1294900,6342.134382566586,ama1-p74-384,97.6997578692494,5238603,807,12264,8013435
barcode09,Pf3D7_13_v3,1724567,1286,1725853,2789.673405909798,kelch13-p383-727,98.36702954898912,3587520,1265,5578,8013435
barcode10,Pf3D7_11_v3,1294074,826,1294900,4826.543583535109,ama1-p74-384,97.6997578692494,3986725,807,9864,8013436
barcode10,Pf3D7_13_v3,1724567,1286,1725853,6495.804043545879,kelch13-p383-727,98.4447900466563,8353604,1266,12848,8013436
barcode11,Pf3D7_11_v3,1294074,826,1294900,5366.473365617433,ama1-p74-384,97.6997578692494,4432707,807,10117,8013437
barcode11,Pf3D7_13_v3,1724567,1286,1725853,2815.304043545879,kelch13-p383-727,98.28926905132192,3620481,1264,5052,8013437
barcode12,Pf3D7_11_v3,1294074,826,1294900,1428.96004842615,ama1-p74-384,97.45762711864408,1180321,805,2843,8013439
barcode12,Pf3D7_13_v3,1724567,1286,1725853,1188.1368584758943,kelch13-p383-727,98.21150855365474,1527944,1263,2153,8013439
barcode13,Pf3D7_11_v3,1294074,826,1294900,4044.986682808717,ama1-p74-384,97.6997578692494,3341159,807,7533,8013440
barcode13,Pf3D7_13_v3,1724567,1286,1725853,865.642301710731,kelch13-p383-727,98.13374805598755,1113216,1262,1839,8013440
barcode14,Pf3D7_11_v3,1294074,826,1294900,4012.762711864407,ama1-p74-384,97.6997578692494,3314542,807,8253,8013442
barcode14,Pf3D7_13_v3,1724567,1286,1725853,1477.7115085536548,kelch13-p383-727,98.28926905132192,1900337,1264,2963,8013442
barcode15,Pf3D7_11_v3,1294074,826,1294900,2971.629539951574,ama1-p74-384,97.6997578692494,2454566,807,5986,8013443
barcode15,Pf3D7_13_v3,1724567,1286,1725853,1865.5629860031104,kelch13-p383-727,98.4447900466563,2399114,1266,3762,8013443
barcode16,Pf3D7_11_v3,1294074,826,1294900,4300.271186440678,ama1-p74-384,97.6997578692494,3552024,807,8052,8013444
barcode16,Pf3D7_13_v3,1724567,1286,1725853,920.0590979782272,kelch13-p383-727,98.21150855365474,1183196,1263,1802,8013444
barcode17,Pf3D7_11_v3,1294074,826,1294900,3277.1634382566585,ama1-p74-384,97.6997578692494,2706937,807,6309,8013446
barcode17,Pf3D7_13_v3,1724567,1286,1725853,3710.548211508554,kelch13-p383-727,98.28926905132192,4771765,1264,6172,8013446
barcode18,Pf3D7_11_v3,1294074,826,1294900,3255.217917675545,ama1-p74-384,97.6997578692494,2688810,807,6258,8013449
barcode18,Pf3D7_13_v3,1724567,1286,1725853,4016.8880248833593,kelch13-p383-727,98.4447900466563,5165718,1266,7164,8013449
barcode19,Pf3D7_11_v3,1294074,826,1294900,4705.027845036319,ama1-p74-384,98.91041162227604,3886353,817,10097,8013450
barcode19,Pf3D7_13_v3,1724567,1286,1725853,5263.753499222396,kelch13-p383-727,98.4447900466563,6769187,1266,9219,8013450
barcode20,Pf3D7_11_v3,1294074,826,1294900,2545.822033898305,ama1-p74-384,97.57869249394672,2102849,806,4634,8013452
barcode20,Pf3D7_13_v3,1724567,1286,1725853,2694.200622083981,kelch13-p383-727,98.28926905132192,3464742,1264,4646,8013452
barcode21,Pf3D7_11_v3,1294074,826,1294900,1901.6234866828088,ama1-p74-384,97.45762711864408,1570741,805,4000,8013453
barcode21,Pf3D7_13_v3,1724567,1286,1725853,1656.832037325039,kelch13-p383-727,98.28926905132192,2130686,1264,3332,8013453
barcode22,Pf3D7_11_v3,1294074,826,1294900,1549.7009685230023,ama1-p74-384,97.45762711864408,1280053,805,3202,8013454
barcode22,Pf3D7_13_v3,1724567,1286,1725853,103.68584758942455,kelch13-p383-727,74.96111975116641,133340,964,267,8013454
barcode23,Pf3D7_11_v3,1294074,826,1294900,2840.968523002421,ama1-p74-384,97.45762711864408,2346640,805,5366,8013455
barcode23,Pf3D7_13_v3,1724567,1286,1725853,726.2223950233282,kelch13-p383-727,98.13374805598755,933922,1262,1619,8013455
barcode24,Pf3D7_11_v3,1294074,826,1294900,4956.653753026634,ama1-p74-384,97.6997578692494,4094196,807,9188,8013456
barcode24,Pf3D7_13_v3,1724567,1286,1725853,9188.42534992224,kelch13-p383-727,98.4447900466563,11816315,1266,15296,8013456
barcode25,Pf3D7_11_v3,1294074,826,1294900,1.6937046004842615,ama1-p74-384,0.0,1399,0,3,8013457
barcode25,Pf3D7_13_v3,1724567,1286,1725853,1.0334370139968896,kelch13-p383-727,0.0,1329,0,2,8013457
barcode26,Pf3D7_11_v3,1294074,826,1294900,7876.622276029056,ama1-p74-384,97.6997578692494,6506090,807,14545,8013458
barcode26,Pf3D7_13_v3,1724567,1286,1725853,1933.6687402799375,kelch13-p383-727,98.28926905132192,2486698,1264,3722,8013458
barcode27,Pf3D7_11_v3,1294074,826,1294900,4802.026634382567,ama1-p74-384,97.6997578692494,3966474,807,8594,8013459
barcode27,Pf3D7_13_v3,1724567,1286,1725853,1796.0419906687405,kelch13-p383-727,98.21150855365474,2309710,1263,3257,8013459
barcode28,Pf3D7_11_v3,1294074,826,1294900,5057.470944309927,ama1-p74-384,97.6997578692494,4177471,807,9724,8013460
barcode28,Pf3D7_13_v3,1724567,1286,1725853,6820.093312597201,kelch13-p383-727,98.4447900466563,8770640,1266,12216,8013460
barcode29,Pf3D7_11_v3,1294074,826,1294900,3438.622276029056,ama1-p74-384,97.6997578692494,2840302,807,6881,8013461
barcode29,Pf3D7_13_v3,1724567,1286,1725853,4344.325038880249,kelch13-p383-727,98.4447900466563,5586802,1266,8003,8013461
barcode30,Pf3D7_11_v3,1294074,826,1294900,3203.4648910411624,ama1-p74-384,97.57869249394672,2646062,806,5782,8013462
barcode30,Pf3D7_13_v3,1724567,1286,1725853,94.49766718507,kelch13-p383-727,55.98755832037325,121524,720,199,8013462
barcode31,Pf3D7_11_v3,1294074,826,1294900,422.1573849878935,ama1-p74-384,96.85230024213077,348702,800,870,8013463
barcode31,Pf3D7_13_v3,1724567,1286,1725853,0.6531881804043546,kelch13-p383-727,0.0,840,0,1,8013463
barcode32,Pf3D7_11_v3,1294074,826,1294900,1335.869249394673,ama1-p74-384,97.45762711864408,1103428,805,2757,8013464
barcode32,Pf3D7_13_v3,1724567,1286,1725853,1050.50933125972,kelch13-p383-727,98.28926905132192,1350955,1264,2130,8013464
barcode33,Pf3D7_11_v3,1294074,826,1294900,2986.912832929782,ama1-p74-384,97.57869249394672,2467190,806,5473,8013466
barcode33,Pf3D7_13_v3,1724567,1286,1725853,800.50933125972,kelch13-p383-727,98.13374805598755,1029455,1262,1463,8013466
barcode34,Pf3D7_11_v3,1294074,826,1294900,3807.638014527845,ama1-p74-384,97.82082324455206,3145109,808,7230,8013468
barcode34,Pf3D7_13_v3,1724567,1286,1725853,5080.285381026439,kelch13-p383-727,98.4447900466563,6533247,1266,9027,8013468
barcode35,Pf3D7_11_v3,1294074,826,1294900,3260.688861985472,ama1-p74-384,97.6997578692494,2693329,807,6523,8013469
