barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,3996.1113801452784,ama1-p74-384,97.57869249394672,3300788,806,7576,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,4624.668740279938,kelch13-p383-727,98.28926905132192,5947324,1264,9573,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,2637.35593220339,ama1-p74-384,97.45762711864408,2178456,805,4684,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,1609.98600311042,kelch13-p383-727,98.13374805598755,2070442,1262,3161,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,2313.6561743341404,ama1-p74-384,97.3365617433414,1911080,804,4169,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,5087.625194401244,kelch13-p383-727,98.4447900466563,6542686,1266,9960,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,4388.859564164649,ama1-p74-384,97.57869249394672,3625198,806,7275,IPC3663
barcode04,Pf3D7_13_v3,1724567,1286,1725853,3967.9665629860033,kelch13-p383-727,98.28926905132192,5102805,1264,7161,IPC3663
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.8619854721549637,ama1-p74-384,0.0,712,0,1,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.8732503888024883,kelch13-p383-727,0.0,1123,0,2,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.3377723970944309,ama1-p74-384,0.0,279,0,1,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,3417.3014527845035,ama1-p74-384,97.57869249394672,2822691,806,6737,4043139
barcode07,Pf3D7_13_v3,1724567,1286,1725853,3917.793157076205,kelch13-p383-727,98.28926905132192,5038282,1264,7443,4043139
barcode08,Pf3D7_11_v3,1294074,826,1294900,1355.3777239709443,ama1-p74-384,97.3365617433414,1119542,804,2762,4043140
barcode08,Pf3D7_13_v3,1724567,1286,1725853,562.2021772939347,kelch13-p383-727,97.74494556765164,722992,1257,1241,4043140
barcode09,Pf3D7_11_v3,1294074,826,1294900,245.96489104116225,ama1-p74-384,96.24697336561744,203167,795,531,4043141
barcode09,Pf3D7_13_v3,1724567,1286,1725853,44.7597200622084,kelch13-p383-727,0.0,57561,0,105,4043141
barcode10,Pf3D7_11_v3,1294074,826,1294900,1716.7627118644068,ama1-p74-384,97.3365617433414,1418046,804,3311,4043143
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1068.6835147744946,kelch13-p383-727,98.13374805598755,1374327,1262,2266,4043143
barcode11,Pf3D7_11_v3,1294074,826,1294900,6447.772397094431,ama1-p74-384,97.6997578692494,5325860,807,12798,4043144
barcode11,Pf3D7_13_v3,1724567,1286,1725853,2956.629082426128,kelch13-p383-727,98.28926905132192,3802225,1264,5741,4043144
barcode12,Pf3D7_11_v3,1294074,826,1294900,791.4806295399516,ama1-p74-384,97.21549636803874,653763,803,1499,4043145
barcode12,Pf3D7_13_v3,1724567,1286,1725853,1825.333592534992,kelch13-p383-727,98.21150855365474,2347379,1263,3656,4043145
barcode13,Pf3D7_11_v3,1294074,826,1294900,2672.996368038741,ama1-p74-384,97.45762711864408,2207895,805,5215,4043148
barcode13,Pf3D7_13_v3,1724567,1286,1725853,491.0692068429238,kelch13-p383-727,97.74494556765164,631515,1257,1079,4043148
barcode14,Pf3D7_11_v3,1294074,826,1294900,1257.107748184019,ama1-p74-384,97.3365617433414,1038371,804,2415,8036468
barcode14,Pf3D7_13_v3,1724567,1286,1725853,110.15318818040436,kelch13-p383-727,65.6298600311042,141657,844,264,8036468
barcode15,Pf3D7_11_v3,1294074,826,1294900,1202.3946731234869,ama1-p74-384,97.3365617433414,993178,804,2283,8036469
barcode15,Pf3D7_13_v3,1724567,1286,1725853,495.144634525661,kelch13-p383-727,97.74494556765164,636756,1257,1040,8036469
barcode16,Pf3D7_11_v3,1294074,826,1294900,1719.2857142857142,ama1-p74-384,97.3365617433414,1420130,804,3208,8036470
barcode16,Pf3D7_13_v3,1724567,1286,1725853,338.4121306376361,kelch13-p383-727,97.4339035769829,435198,1253,683,8036470
barcode17,Pf3D7_11_v3,1294074,826,1294900,2921.97215496368,ama1-p74-384,97.57869249394672,2413549,806,5272,8036471
barcode17,Pf3D7_13_v3,1724567,1286,1725853,4069.646967340591,kelch13-p383-727,98.36702954898912,5233566,1265,7714,8036471
barcode18,Pf3D7_11_v3,1294074,826,1294900,1613.814769975787,ama1-p74-384,97.3365617433414,1333011,804,2872,8036473
barcode18,Pf3D7_13_v3,1724567,1286,1725853,2950.0054432348365,kelch13-p383-727,98.28926905132192,3793707,1264,5727,8036473
barcode19,Pf3D7_11_v3,1294074,826,1294900,2837.5714285714284,ama1-p74-384,97.57869249394672,2343834,806,4991,8036474
barcode19,Pf3D7_13_v3,1724567,1286,1725853,6131.542768273717,kelch13-p383-727,98.36702954898912,7885164,1265,11378,8036474
