barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,933.1525423728814,ama1-p74-384,97.45762711864408,770784,805,1469,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,1901.1236391912907,kelch13-p383-727,98.36702954898912,2444845,1265,3235,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,595.8898305084746,ama1-p74-384,97.09443099273608,492205,802,921,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,796.2978227060653,kelch13-p383-727,98.28926905132192,1024039,1264,1333,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,490.0290556900727,ama1-p74-384,97.09443099273608,404764,802,783,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,755.0707620528772,kelch13-p383-727,98.28926905132192,971021,1264,1299,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,944.7820823244552,ama1-p74-384,97.3365617433414,780390,804,1395,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,2055.0653188180404,kelch13-p383-727,98.36702954898912,2642814,1265,3260,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,587.8450363196126,ama1-p74-384,97.09443099273608,485560,802,885,IPC3663
barcode05,Pf3D7_13_v3,1724567,1286,1725853,1235.841368584759,kelch13-p383-727,98.05598755832035,1589292,1261,2058,IPC3663
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.9515738498789348,ama1-p74-384,0.0,786,0,1,Human
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.3483670295489891,kelch13-p383-727,0.0,448,0,1,Human
barcode07,Pf3D7_11_v3,1294074,826,1294900,0.9322033898305084,ama1-p74-384,0.0,770,0,1,NTC1
barcode07,Pf3D7_13_v3,1724567,1286,1725853,0.5800933125972006,kelch13-p383-727,0.0,746,0,1,NTC1
barcode08,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode08,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode09,Pf3D7_11_v3,1294074,826,1294900,777.3486682808717,ama1-p74-384,97.21549636803874,642090,803,1254,5053711
barcode09,Pf3D7_13_v3,1724567,1286,1725853,1001.2799377916018,kelch13-p383-727,98.28926905132192,1287646,1264,1704,5053711
barcode10,Pf3D7_11_v3,1294074,826,1294900,523.638014527845,ama1-p74-384,97.09443099273608,432525,802,888,5053727
barcode10,Pf3D7_13_v3,1724567,1286,1725853,546.4914463452566,kelch13-p383-727,98.21150855365474,702788,1263,969,5053727
barcode11,Pf3D7_11_v3,1294074,826,1294900,710.4612590799031,ama1-p74-384,97.3365617433414,586841,804,1174,5053767
barcode11,Pf3D7_13_v3,1724567,1286,1725853,785.9992223950234,kelch13-p383-727,98.28926905132192,1010795,1264,1297,5053767
barcode12,Pf3D7_11_v3,1294074,826,1294900,520.1271186440678,ama1-p74-384,97.09443099273608,429625,802,849,5053713
barcode12,Pf3D7_13_v3,1724567,1286,1725853,995.8903576982892,kelch13-p383-727,98.28926905132192,1280715,1264,1701,5053713
barcode13,Pf3D7_11_v3,1294074,826,1294900,1471.0072639225182,ama1-p74-384,97.57869249394672,1215052,806,2322,5053715
barcode13,Pf3D7_13_v3,1724567,1286,1725853,1683.975894245723,kelch13-p383-727,98.36702954898912,2165593,1265,2729,5053715
barcode14,Pf3D7_11_v3,1294074,826,1294900,845.3849878934625,ama1-p74-384,97.3365617433414,698288,804,1468,5053695
barcode14,Pf3D7_13_v3,1724567,1286,1725853,1290.0396578538102,kelch13-p383-727,98.28926905132192,1658991,1264,2159,5053695
barcode15,Pf3D7_11_v3,1294074,826,1294900,289.8728813559322,ama1-p74-384,96.48910411622276,239435,797,475,5053699
barcode15,Pf3D7_13_v3,1724567,1286,1725853,179.68973561430792,kelch13-p383-727,95.25660964230173,231081,1225,318,5053699
barcode16,Pf3D7_11_v3,1294074,826,1294900,405.5641646489104,ama1-p74-384,96.97336561743342,334996,801,655,5053705
barcode16,Pf3D7_13_v3,1724567,1286,1725853,585.9650077760498,kelch13-p383-727,98.13374805598755,753551,1262,984,5053705
barcode17,Pf3D7_11_v3,1294074,826,1294900,323.5060532687652,ama1-p74-384,96.97336561743342,267216,801,554,5053710
barcode17,Pf3D7_13_v3,1724567,1286,1725853,8.968895800933126,kelch13-p383-727,0.0,11534,0,27,5053710
barcode18,Pf3D7_11_v3,1294074,826,1294900,296.9685230024213,ama1-p74-384,96.24697336561744,245296,795,470,5053742
barcode18,Pf3D7_13_v3,1724567,1286,1725853,402.2387247278383,kelch13-p383-727,98.13374805598755,517279,1262,677,5053742
barcode19,Pf3D7_11_v3,1294074,826,1294900,359.7578692493947,ama1-p74-384,96.97336561743342,297160,801,586,1036151
barcode19,Pf3D7_13_v3,1724567,1286,1725853,477.793934681182,kelch13-p383-727,98.21150855365474,614443,1263,759,1036151
barcode20,Pf3D7_11_v3,1294074,826,1294900,224.07506053268764,ama1-p74-384,91.04116222760292,185086,752,357,1036153
barcode20,Pf3D7_13_v3,1724567,1286,1725853,134.13452566096424,kelch13-p383-727,78.46034214618973,172497,1009,240,1036153
barcode21,Pf3D7_11_v3,1294074,826,1294900,299.410411622276,ama1-p74-384,96.85230024213077,247313,800,488,1036152
barcode21,Pf3D7_13_v3,1724567,1286,1725853,625.2286158631415,kelch13-p383-727,98.21150855365474,804044,1263,1055,1036152
barcode22,Pf3D7_11_v3,1294074,826,1294900,411.86198547215497,ama1-p74-384,96.97336561743342,340198,801,661,1036154
barcode22,Pf3D7_13_v3,1724567,1286,1725853,290.58475894245726,kelch13-p383-727,97.97822706065318,373692,1260,491,1036154
barcode23,Pf3D7_11_v3,1294074,826,1294900,586.6101694915254,ama1-p74-384,97.09443099273608,484540,802,930,1036155
barcode23,Pf3D7_13_v3,1724567,1286,1725853,1127.4105754276827,kelch13-p383-727,98.28926905132192,1449850,1264,1859,1036155
barcode24,Pf3D7_11_v3,1294074,826,1294900,969.1428571428572,ama1-p74-384,97.3365617433414,800512,804,1519,1036156
barcode24,Pf3D7_13_v3,1724567,1286,1725853,1298.5769828926905,kelch13-p383-727,98.28926905132192,1669970,1264,2165,1036156
barcode25,Pf3D7_11_v3,1294074,826,1294900,388.6004842615012,ama1-p74-384,96.97336561743342,320984,801,626,1036157
barcode25,Pf3D7_13_v3,1724567,1286,1725853,389.0832037325039,kelch13-p383-727,98.13374805598755,500361,1262,669,1036157
barcode26,Pf3D7_11_v3,1294074,826,1294900,626.6549636803874,ama1-p74-384,97.09443099273608,517617,802,1009,1036158
barcode26,Pf3D7_13_v3,1724567,1286,1725853,1444.210730948678,kelch13-p383-727,98.28926905132192,1857255,1264,2552,1036158
barcode27,Pf3D7_11_v3,1294074,826,1294900,452.818401937046,ama1-p74-384,97.09443099273608,374028,802,686,5053930
barcode27,Pf3D7_13_v3,1724567,1286,1725853,831.9735614307932,kelch13-p383-727,98.28926905132192,1069918,1264,1331,5053930
barcode28,Pf3D7_11_v3,1294074,826,1294900,708.0157384987893,ama1-p74-384,97.09443099273608,584821,802,1099,5053929
barcode28,Pf3D7_13_v3,1724567,1286,1725853,1722.722395023328,kelch13-p383-727,98.36702954898912,2215421,1265,2861,5053929
barcode29,Pf3D7_11_v3,1294074,826,1294900,670.2832929782082,ama1-p74-384,97.09443099273608,553654,802,1094,5053891
barcode29,Pf3D7_13_v3,1724567,1286,1725853,756.3732503888025,kelch13-p383-727,98.21150855365474,972696,1263,1288,5053891
barcode30,Pf3D7_11_v3,1294074,826,1294900,758.090799031477,ama1-p74-384,97.45762711864408,626183,805,1229,5053937
barcode30,Pf3D7_13_v3,1724567,1286,1725853,1761.199066874028,kelch13-p383-727,98.36702954898912,2264902,1265,2744,5053937
barcode31,Pf3D7_11_v3,1294074,826,1294900,384.909200968523,ama1-p74-384,96.97336561743342,317935,801,613,5053933
barcode31,Pf3D7_13_v3,1724567,1286,1725853,541.7433903576983,kelch13-p383-727,98.21150855365474,696682,1263,844,5053933
barcode32,Pf3D7_11_v3,1294074,826,1294900,166.85230024213075,ama1-p74-384,96.48910411622276,137820,797,279,5053931
barcode32,Pf3D7_13_v3,1724567,1286,1725853,189.07853810264385,kelch13-p383-727,97.900466562986,243155,1259,335,5053931
barcode33,Pf3D7_11_v3,1294074,826,1294900,489.63317191283295,ama1-p74-384,97.09443099273608,404437,802,760,5053903
barcode33,Pf3D7_13_v3,1724567,1286,1725853,1004.2496111975116,kelch13-p383-727,98.28926905132192,1291465,1264,1649,5053903
barcode34,Pf3D7_11_v3,1294074,826,1294900,612.4406779661017,ama1-p74-384,97.21549636803874,505876,803,980,5053898
barcode34,Pf3D7_13_v3,1724567,1286,1725853,939.3942457231726,kelch13-p383-727,98.28926905132192,1208061,1264,1631,5053898
barcode35,Pf3D7_11_v3,1294074,826,1294900,803.1440677966102,ama1-p74-384,97.3365617433414,663397,804,1268,5053906
barcode35,Pf3D7_13_v3,1724567,1286,1725853,1745.038102643857,kelch13-p383-727,98.36702954898912,2244119,1265,2971,5053906
barcode36,Pf3D7_11_v3,1294074,826,1294900,573.0532687651332,ama1-p74-384,97.09443099273608,473342,802,907,5053934
barcode36,Pf3D7_13_v3,1724567,1286,1725853,1123.943234836703,kelch13-p383-727,98.28926905132192,1445391,1264,1833,5053934
barcode37,Pf3D7_11_v3,1294074,826,1294900,390.3789346246973,ama1-p74-384,96.97336561743342,322453,801,607,5053936
barcode37,Pf3D7_13_v3,1724567,1286,1725853,1040.3110419906686,kelch13-p383-727,98.28926905132192,1337840,1264,1659,5053936
barcode38,Pf3D7_11_v3,1294074,826,1294900,333.4200968523002,ama1-p74-384,96.85230024213077,275405,800,563,8021909
barcode38,Pf3D7_13_v3,1724567,1286,1725853,397.8328149300156,kelch13-p383-727,98.05598755832035,511613,1261,708,8021909
barcode39,Pf3D7_11_v3,1294074,826,1294900,913.3341404358354,ama1-p74-384,97.3365617433414,754414,804,1443,5053935
barcode39,Pf3D7_13_v3,1724567,1286,1725853,2183.798600311042,kelch13-p383-727,98.36702954898912,2808365,1265,3641,5053935
