barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,2292.4866828087165,ama1-p74-384,97.45762711864408,1893594,805,3421,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,286.5062208398133,kelch13-p383-727,97.4339035769829,368447,1253,477,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,1968.778450363196,ama1-p74-384,97.45762711864408,1626211,805,3040,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,1093.8475894245723,kelch13-p383-727,98.36702954898912,1406688,1265,1678,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,1509.687651331719,ama1-p74-384,97.3365617433414,1247002,804,2260,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,1005.0699844479004,kelch13-p383-727,98.28926905132192,1292520,1264,1557,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,21.331719128329297,ama1-p74-384,0.0,17620,0,34,human
barcode04,Pf3D7_13_v3,1724567,1286,1725853,5.4922239502332815,kelch13-p383-727,0.0,7063,0,10,human
barcode05,Pf3D7_11_v3,1294074,826,1294900,5.0375302663438255,ama1-p74-384,0.0,4161,0,8,NTC-a
barcode05,Pf3D7_13_v3,1724567,1286,1725853,2.9136858475894245,kelch13-p383-727,0.0,3747,0,4,NTC-a
barcode06,Pf3D7_11_v3,1294074,826,1294900,2085.6162227602904,ama1-p74-384,97.45762711864408,1722719,805,3055,8030793
barcode06,Pf3D7_13_v3,1724567,1286,1725853,285.97278382581646,kelch13-p383-727,97.51166407465008,367761,1254,440,8030793
barcode07,Pf3D7_11_v3,1294074,826,1294900,3952.645278450363,ama1-p74-384,97.82082324455206,3264885,808,6558,8030794
barcode07,Pf3D7_13_v3,1724567,1286,1725853,4296.456454121307,kelch13-p383-727,98.52255054432348,5525243,1267,6502,8030794
barcode08,Pf3D7_11_v3,1294074,826,1294900,3225.515738498789,ama1-p74-384,97.82082324455206,2664276,808,5459,8030809
barcode08,Pf3D7_13_v3,1724567,1286,1725853,2618.342146189736,kelch13-p383-727,98.4447900466563,3367188,1266,4062,8030809
barcode09,Pf3D7_11_v3,1294074,826,1294900,4317.692493946731,ama1-p74-384,97.82082324455206,3566414,808,7053,8030810
barcode09,Pf3D7_13_v3,1724567,1286,1725853,674.0956454121307,kelch13-p383-727,98.21150855365474,866887,1263,1119,8030810
barcode10,Pf3D7_11_v3,1294074,826,1294900,2176.60774818402,ama1-p74-384,97.45762711864408,1797878,805,3456,8030812
barcode10,Pf3D7_13_v3,1724567,1286,1725853,2884.1119751166407,kelch13-p383-727,98.4447900466563,3708968,1266,4583,8030812
barcode11,Pf3D7_11_v3,1294074,826,1294900,2010.1053268765131,ama1-p74-384,97.45762711864408,1660347,805,3170,8030813
barcode11,Pf3D7_13_v3,1724567,1286,1725853,448.02566096423016,kelch13-p383-727,98.21150855365474,576161,1263,709,8030813
barcode12,Pf3D7_11_v3,1294074,826,1294900,2134.8341404358357,ama1-p74-384,97.45762711864408,1763373,805,3523,8030816
barcode12,Pf3D7_13_v3,1724567,1286,1725853,868.862363919129,kelch13-p383-727,98.21150855365474,1117357,1263,1381,8030816
barcode13,Pf3D7_11_v3,1294074,826,1294900,2673.536319612591,ama1-p74-384,97.45762711864408,2208341,805,4345,8030817
barcode13,Pf3D7_13_v3,1724567,1286,1725853,1036.8779160186623,kelch13-p383-727,98.28926905132192,1333425,1264,1654,8030817
barcode14,Pf3D7_11_v3,1294074,826,1294900,3272.7433414043585,ama1-p74-384,97.6997578692494,2703286,807,5281,8030818
barcode14,Pf3D7_13_v3,1724567,1286,1725853,1430.97900466563,kelch13-p383-727,98.4447900466563,1840239,1266,2321,8030818
barcode15,Pf3D7_11_v3,1294074,826,1294900,1929.866828087167,ama1-p74-384,97.45762711864408,1594070,805,3131,8030819
barcode15,Pf3D7_13_v3,1724567,1286,1725853,1353.1205287713842,kelch13-p383-727,98.4447900466563,1740113,1266,2134,8030819
barcode16,Pf3D7_11_v3,1294074,826,1294900,2896.621065375303,ama1-p74-384,97.45762711864408,2392609,805,4739,8030820
barcode16,Pf3D7_13_v3,1724567,1286,1725853,768.035769828927,kelch13-p383-727,98.21150855365474,987694,1263,1234,8030820
barcode17,Pf3D7_11_v3,1294074,826,1294900,3527.826876513317,ama1-p74-384,97.57869249394672,2913985,806,5709,8030822
barcode17,Pf3D7_13_v3,1724567,1286,1725853,752.4160186625195,kelch13-p383-727,98.21150855365474,967607,1263,1175,8030822
barcode18,Pf3D7_11_v3,1294074,826,1294900,2446.0387409200966,ama1-p74-384,97.57869249394672,2020428,806,4076,8030823
barcode18,Pf3D7_13_v3,1724567,1286,1725853,1276.3071539657851,kelch13-p383-727,98.4447900466563,1641331,1266,2007,8030823
barcode19,Pf3D7_11_v3,1294074,826,1294900,2044.5641646489105,ama1-p74-384,97.45762711864408,1688810,805,3071,8030825
barcode19,Pf3D7_13_v3,1724567,1286,1725853,3379.9688958009333,kelch13-p383-727,98.52255054432348,4346640,1267,5127,8030825
barcode20,Pf3D7_11_v3,1294074,826,1294900,1792.6138014527844,ama1-p74-384,97.3365617433414,1480699,804,2921,8030826
barcode20,Pf3D7_13_v3,1724567,1286,1725853,670.7978227060653,kelch13-p383-727,98.21150855365474,862646,1263,1041,8030826
barcode21,Pf3D7_11_v3,1294074,826,1294900,2197.266343825666,ama1-p74-384,97.45762711864408,1814942,805,3758,8030827
barcode21,Pf3D7_13_v3,1724567,1286,1725853,975.2278382581648,kelch13-p383-727,98.36702954898912,1254143,1265,1532,8030827
barcode22,Pf3D7_11_v3,1294074,826,1294900,1857.6924939467312,ama1-p74-384,97.45762711864408,1534454,805,3162,8030828
barcode22,Pf3D7_13_v3,1724567,1286,1725853,1473.8351477449455,kelch13-p383-727,98.4447900466563,1895352,1266,2264,8030828
barcode23,Pf3D7_11_v3,1294074,826,1294900,2271.854721549637,ama1-p74-384,97.3365617433414,1876552,804,3567,8030829
barcode23,Pf3D7_13_v3,1724567,1286,1725853,1264.6835147744946,kelch13-p383-727,98.4447900466563,1626383,1266,1923,8030829
barcode24,Pf3D7_11_v3,1294074,826,1294900,11.663438256658596,ama1-p74-384,0.0,9634,0,22,8030830
barcode24,Pf3D7_13_v3,1724567,1286,1725853,313.552099533437,kelch13-p383-727,97.97822706065318,403228,1260,523,8030830
barcode25,Pf3D7_11_v3,1294074,826,1294900,2287.271186440678,ama1-p74-384,97.6997578692494,1889286,807,3495,8031002
barcode25,Pf3D7_13_v3,1724567,1286,1725853,1492.2340590979782,kelch13-p383-727,98.4447900466563,1919013,1266,2305,8031002
barcode26,Pf3D7_11_v3,1294074,826,1294900,2373.216707021792,ama1-p74-384,97.45762711864408,1960277,805,3827,8031011
barcode26,Pf3D7_13_v3,1724567,1286,1725853,1685.4105754276827,kelch13-p383-727,98.4447900466563,2167438,1266,2704,8031011
barcode27,Pf3D7_11_v3,1294074,826,1294900,1731.405569007264,ama1-p74-384,97.3365617433414,1430141,804,2644,8031015
barcode27,Pf3D7_13_v3,1724567,1286,1725853,348.6228615863142,kelch13-p383-727,98.13374805598755,448329,1262,530,8031015
barcode28,Pf3D7_11_v3,1294074,826,1294900,2066.7397094430994,ama1-p74-384,97.3365617433414,1707127,804,3093,8031016
barcode28,Pf3D7_13_v3,1724567,1286,1725853,163.94245723172628,kelch13-p383-727,89.96889580093313,210830,1157,254,8031016
barcode29,Pf3D7_11_v3,1294074,826,1294900,2446.953995157385,ama1-p74-384,97.45762711864408,2021184,805,3592,8031019
barcode29,Pf3D7_13_v3,1724567,1286,1725853,303.40124416796266,kelch13-p383-727,97.97822706065318,390174,1260,472,8031019
barcode30,Pf3D7_11_v3,1294074,826,1294900,2.9878934624697338,ama1-p74-384,0.0,2468,0,4,8031020
barcode30,Pf3D7_13_v3,1724567,1286,1725853,28.28149300155521,kelch13-p383-727,0.0,36370,0,50,8031020
barcode31,Pf3D7_11_v3,1294074,826,1294900,1293.4382566585955,ama1-p74-384,97.3365617433414,1068380,804,2111,8031023
barcode31,Pf3D7_13_v3,1724567,1286,1725853,463.8950233281493,kelch13-p383-727,98.21150855365474,596569,1263,646,8031023
barcode32,Pf3D7_11_v3,1294074,826,1294900,1704.1997578692494,ama1-p74-384,97.3365617433414,1407669,804,2877,8031024
barcode32,Pf3D7_13_v3,1724567,1286,1725853,238.16096423017103,kelch13-p383-727,97.4339035769829,306275,1253,366,8031024
barcode33,Pf3D7_11_v3,1294074,826,1294900,4.52542372881356,ama1-p74-384,0.0,3738,0,8,8031031
barcode33,Pf3D7_13_v3,1724567,1286,1725853,83.6213063763608,kelch13-p383-727,29.704510108864696,107537,382,137,8031031
