barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,2717.8777239709443,ama1-p74-384,97.57869249394672,2244967,806,4380,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,3264.4891135303264,kelch13-p383-727,98.36702954898912,4198133,1265,5705,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,4364.588377723971,ama1-p74-384,97.6997578692494,3605150,807,6628,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,3378.632970451011,kelch13-p383-727,98.36702954898912,4344922,1265,5700,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,4393.651331719128,ama1-p74-384,97.6997578692494,3629156,807,6857,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,69.2651632970451,kelch13-p383-727,0.0,89075,0,126,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,humanDNA
barcode04,Pf3D7_13_v3,1724567,1286,1725853,0.6034214618973561,kelch13-p383-727,0.0,776,0,1,humanDNA
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode06,Pf3D7_11_v3,1294074,826,1294900,2188.428571428572,ama1-p74-384,97.57869249394672,1807642,806,3376,8010512
barcode06,Pf3D7_13_v3,1724567,1286,1725853,8542.284603421462,kelch13-p383-727,98.4447900466563,10985378,1266,14580,8010512
barcode07,Pf3D7_11_v3,1294074,826,1294900,2339.587167070218,ama1-p74-384,97.57869249394672,1932499,806,3619,8010522
barcode07,Pf3D7_13_v3,1724567,1286,1725853,6223.53965785381,kelch13-p383-727,98.4447900466563,8003472,1266,10576,8010522
barcode08,Pf3D7_11_v3,1294074,826,1294900,2524.2397094430994,ama1-p74-384,97.57869249394672,2085022,806,4194,8032012
barcode08,Pf3D7_13_v3,1724567,1286,1725853,5066.5466562986,kelch13-p383-727,98.4447900466563,6515579,1266,8709,8032012
barcode09,Pf3D7_11_v3,1294074,826,1294900,5868.963680387409,ama1-p74-384,97.82082324455206,4847764,808,9621,8010536
barcode09,Pf3D7_13_v3,1724567,1286,1725853,0.093312597200622,kelch13-p383-727,0.0,120,0,1,8010536
barcode10,Pf3D7_11_v3,1294074,826,1294900,3095.0665859564165,ama1-p74-384,97.6997578692494,2556525,807,5441,8010514
barcode10,Pf3D7_13_v3,1724567,1286,1725853,5096.213063763608,kelch13-p383-727,98.4447900466563,6553730,1266,8882,8010514
barcode11,Pf3D7_11_v3,1294074,826,1294900,2470.590799031477,ama1-p74-384,97.57869249394672,2040708,806,3943,8010535
barcode11,Pf3D7_13_v3,1724567,1286,1725853,5636.269828926906,kelch13-p383-727,98.4447900466563,7248243,1266,9344,8010535
barcode12,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,8032344
barcode12,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,8032344
barcode13,Pf3D7_11_v3,1294074,826,1294900,2118.4576271186443,ama1-p74-384,97.57869249394672,1749846,806,3385,8032294
