barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode49,Pf3D7_11_v3,1294074,826,1294900,3279.71186440678,ama1-p74-384,97.57869249394672,2709042,806,5331,3D7
barcode49,Pf3D7_13_v3,1724567,1286,1725853,127.14385692068429,kelch13-p383-727,77.52721617418351,163507,997,235,3D7
barcode50,Pf3D7_11_v3,1294074,826,1294900,3216.1186440677966,ama1-p74-384,97.57869249394672,2656514,806,5305,Dd2
barcode50,Pf3D7_13_v3,1724567,1286,1725853,926.1360808709176,kelch13-p383-727,98.21150855365474,1191011,1263,1606,Dd2
barcode51,Pf3D7_11_v3,1294074,826,1294900,4385.881355932203,ama1-p74-384,97.6997578692494,3622738,807,7049,HB3
barcode51,Pf3D7_13_v3,1724567,1286,1725853,1778.701399688958,kelch13-p383-727,98.36702954898912,2287410,1265,3049,HB3
barcode52,Pf3D7_11_v3,1294074,826,1294900,1.3329297820823245,ama1-p74-384,0.0,1101,0,2,human
barcode52,Pf3D7_13_v3,1724567,1286,1725853,0.7846034214618973,kelch13-p383-727,0.0,1009,0,1,human
barcode53,Pf3D7_11_v3,1294074,826,1294900,0.8438256658595642,ama1-p74-384,0.0,697,0,1,NTC-c
barcode53,Pf3D7_13_v3,1724567,1286,1725853,1.244945567651633,kelch13-p383-727,0.0,1601,0,2,NTC-c
barcode54,Pf3D7_11_v3,1294074,826,1294900,3646.5508474576272,ama1-p74-384,97.6997578692494,3012051,807,6710,8031086
barcode54,Pf3D7_13_v3,1724567,1286,1725853,146.21850699844478,kelch13-p383-727,87.71384136858475,188037,1128,247,8031086
barcode55,Pf3D7_11_v3,1294074,826,1294900,7373.284503631961,ama1-p74-384,97.82082324455206,6090333,808,13915,8031087
barcode55,Pf3D7_13_v3,1724567,1286,1725853,3210.8631415241057,kelch13-p383-727,98.4447900466563,4129170,1266,5404,8031087
barcode56,Pf3D7_11_v3,1294074,826,1294900,1970.5351089588376,ama1-p74-384,97.57869249394672,1627662,806,3789,8031088
barcode56,Pf3D7_13_v3,1724567,1286,1725853,31.17884914463453,kelch13-p383-727,0.0,40096,0,63,8031088
barcode57,Pf3D7_11_v3,1294074,826,1294900,4870.388619854722,ama1-p74-384,97.82082324455206,4022941,808,7938,8031091
barcode57,Pf3D7_13_v3,1724567,1286,1725853,1178.4370139968896,kelch13-p383-727,98.28926905132192,1515470,1264,2018,8031091
barcode58,Pf3D7_11_v3,1294074,826,1294900,3196.117433414044,ama1-p74-384,97.6997578692494,2639993,807,5627,8031092
barcode58,Pf3D7_13_v3,1724567,1286,1725853,1118.1290824261275,kelch13-p383-727,98.28926905132192,1437914,1264,1953,8031092
barcode59,Pf3D7_11_v3,1294074,826,1294900,2977.9370460048426,ama1-p74-384,97.82082324455206,2459776,808,5414,8031094
barcode59,Pf3D7_13_v3,1724567,1286,1725853,3124.9844479004664,kelch13-p383-727,98.4447900466563,4018730,1266,5294,8031094
barcode60,Pf3D7_11_v3,1294074,826,1294900,3351.7239709443097,ama1-p74-384,97.82082324455206,2768524,808,5538,8031261
barcode60,Pf3D7_13_v3,1724567,1286,1725853,1719.310264385692,kelch13-p383-727,98.36702954898912,2211033,1265,2943,8031261
barcode61,Pf3D7_11_v3,1294074,826,1294900,2308.5290556900727,ama1-p74-384,97.6997578692494,1906845,807,4189,8031264
barcode61,Pf3D7_13_v3,1724567,1286,1725853,2658.405132192846,kelch13-p383-727,98.4447900466563,3418709,1266,4595,8031264
barcode62,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,8031265
barcode62,Pf3D7_13_v3,1724567,1286,1725853,19.317262830482115,kelch13-p383-727,0.0,24842,0,39,8031265
barcode63,Pf3D7_11_v3,1294074,826,1294900,2277.249394673124,ama1-p74-384,97.57869249394672,1881008,806,3775,8031271
barcode63,Pf3D7_13_v3,1724567,1286,1725853,192.61741835147745,kelch13-p383-727,96.73405909797825,247706,1244,344,8031271
barcode64,Pf3D7_11_v3,1294074,826,1294900,4538.495157384988,ama1-p74-384,97.82082324455206,3748797,808,8314,8031277
barcode64,Pf3D7_13_v3,1724567,1286,1725853,1648.0598755832036,kelch13-p383-727,98.36702954898912,2119405,1265,2988,8031277
barcode65,Pf3D7_11_v3,1294074,826,1294900,2874.89588377724,ama1-p74-384,97.57869249394672,2374664,806,4645,8031285
barcode65,Pf3D7_13_v3,1724567,1286,1725853,506.9828926905132,kelch13-p383-727,98.13374805598755,651980,1262,884,8031285
barcode66,Pf3D7_11_v3,1294074,826,1294900,1744.7857142857142,ama1-p74-384,97.57869249394672,1441193,806,2959,8031287
barcode66,Pf3D7_13_v3,1724567,1286,1725853,808.7651632970451,kelch13-p383-727,98.21150855365474,1040072,1263,1359,8031287
barcode67,Pf3D7_11_v3,1294074,826,1294900,771.9673123486683,ama1-p74-384,97.09443099273608,637645,802,1236,8031290
barcode67,Pf3D7_13_v3,1724567,1286,1725853,133.35225505443236,kelch13-p383-727,76.98289269051322,171491,990,229,8031290
barcode68,Pf3D7_11_v3,1294074,826,1294900,3612.0690072639222,ama1-p74-384,97.82082324455206,2983569,808,6919,8031291
barcode68,Pf3D7_13_v3,1724567,1286,1725853,2188.819595645412,kelch13-p383-727,98.36702954898912,2814822,1265,3784,8031291
barcode69,Pf3D7_11_v3,1294074,826,1294900,1986.135593220339,ama1-p74-384,97.57869249394672,1640548,806,3784,8031294
barcode69,Pf3D7_13_v3,1724567,1286,1725853,1224.2690513219284,kelch13-p383-727,98.28926905132192,1574410,1264,2155,8031294
barcode70,Pf3D7_11_v3,1294074,826,1294900,1544.8062953995156,ama1-p74-384,97.57869249394672,1276010,806,2935,8031297
barcode70,Pf3D7_13_v3,1724567,1286,1725853,1639.2503888024885,kelch13-p383-727,98.28926905132192,2108076,1264,2863,8031297
barcode71,Pf3D7_11_v3,1294074,826,1294900,3518.669491525424,ama1-p74-384,97.6997578692494,2906421,807,6217,8031300
barcode71,Pf3D7_13_v3,1724567,1286,1725853,1106.0637636080871,kelch13-p383-727,98.28926905132192,1422398,1264,1933,8031300
barcode72,Pf3D7_11_v3,1294074,826,1294900,2305.777239709443,ama1-p74-384,97.57869249394672,1904572,806,3999,8031307
barcode72,Pf3D7_13_v3,1724567,1286,1725853,105.2076205287714,kelch13-p383-727,65.31881804043546,135297,840,207,8031307
barcode73,Pf3D7_11_v3,1294074,826,1294900,3612.062953995157,ama1-p74-384,97.6997578692494,2983564,807,6836,8031308
barcode73,Pf3D7_13_v3,1724567,1286,1725853,2797.3771384136858,kelch13-p383-727,98.4447900466563,3597427,1266,4955,8031308
barcode74,Pf3D7_11_v3,1294074,826,1294900,3420.628329297821,ama1-p74-384,97.6997578692494,2825439,807,5967,8031311
barcode74,Pf3D7_13_v3,1724567,1286,1725853,775.5878693623639,kelch13-p383-727,98.21150855365474,997406,1263,1386,8031311
barcode75,Pf3D7_11_v3,1294074,826,1294900,2016.72397094431,ama1-p74-384,97.57869249394672,1665814,806,3302,8031314
barcode75,Pf3D7_13_v3,1724567,1286,1725853,161.8398133748056,kelch13-p383-727,88.4914463452566,208126,1138,266,8031314
barcode76,Pf3D7_11_v3,1294074,826,1294900,2845.973365617433,ama1-p74-384,97.57869249394672,2350774,806,4881,8031315
barcode76,Pf3D7_13_v3,1724567,1286,1725853,547.0559875583203,kelch13-p383-727,98.21150855365474,703514,1263,983,8031315
barcode77,Pf3D7_11_v3,1294074,826,1294900,2940.7082324455205,ama1-p74-384,97.57869249394672,2429025,806,4935,8031316
barcode77,Pf3D7_13_v3,1724567,1286,1725853,384.2682737169518,kelch13-p383-727,97.900466562986,494169,1259,705,8031316
barcode78,Pf3D7_11_v3,1294074,826,1294900,1312.1174334140435,ama1-p74-384,97.45762711864408,1083809,805,2278,8031317
barcode78,Pf3D7_13_v3,1724567,1286,1725853,74.30093312597201,kelch13-p383-727,5.67651632970451,95551,73,134,8031317
barcode79,Pf3D7_11_v3,1294074,826,1294900,4355.60411622276,ama1-p74-384,97.82082324455206,3597729,808,7401,8031318
barcode79,Pf3D7_13_v3,1724567,1286,1725853,3694.2122861586313,kelch13-p383-727,98.4447900466563,4750757,1266,6367,8031318
barcode80,Pf3D7_11_v3,1294074,826,1294900,4167.296610169492,ama1-p74-384,97.6997578692494,3442187,807,6880,8031319
barcode80,Pf3D7_13_v3,1724567,1286,1725853,721.9984447900466,kelch13-p383-727,98.21150855365474,928490,1263,1281,8031319
