barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,3182.928571428572,ama1-p74-384,97.57869249394672,2629099,806,5282,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,1602.966562986003,kelch13-p383-727,98.4447900466563,2061415,1266,2866,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,3478.1610169491523,ama1-p74-384,97.6997578692494,2872961,807,5552,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,1625.0466562986005,kelch13-p383-727,98.4447900466563,2089810,1266,2816,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,3423.916464891041,ama1-p74-384,97.6997578692494,2828155,807,5527,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,1927.0917573872475,kelch13-p383-727,98.4447900466563,2478240,1266,3343,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,4.265133171912833,ama1-p74-384,0.0,3523,0,8,human
barcode04,Pf3D7_13_v3,1724567,1286,1725853,2.2099533437014,kelch13-p383-727,0.0,2842,0,5,human
barcode05,Pf3D7_11_v3,1294074,826,1294900,2963.956416464891,ama1-p74-384,97.57869249394672,2448228,806,4880,NTC
barcode05,Pf3D7_13_v3,1724567,1286,1725853,1774.2115085536548,kelch13-p383-727,98.4447900466563,2281636,1266,3000,NTC
barcode06,Pf3D7_11_v3,1294074,826,1294900,5404.549636803874,ama1-p74-384,97.82082324455206,4464158,808,8857,8010580
barcode06,Pf3D7_13_v3,1724567,1286,1725853,977.7713841368584,kelch13-p383-727,98.28926905132192,1257414,1264,1665,8010580
barcode07,Pf3D7_11_v3,1294074,826,1294900,1086.2142857142858,ama1-p74-384,97.3365617433414,897213,804,1719,8010744
barcode07,Pf3D7_13_v3,1724567,1286,1725853,1.614307931570762,kelch13-p383-727,0.0,2076,0,2,8010744
barcode08,Pf3D7_11_v3,1294074,826,1294900,1.3825665859564165,ama1-p74-384,0.0,1142,0,3,8010745
barcode08,Pf3D7_13_v3,1724567,1286,1725853,1.421461897356143,kelch13-p383-727,0.0,1828,0,2,8010745
barcode09,Pf3D7_11_v3,1294074,826,1294900,3319.830508474576,ama1-p74-384,97.6997578692494,2742180,807,5738,8010756
barcode09,Pf3D7_13_v3,1724567,1286,1725853,2852.943234836703,kelch13-p383-727,98.4447900466563,3668885,1266,5137,8010756
barcode10,Pf3D7_11_v3,1294074,826,1294900,651.2748184019371,ama1-p74-384,96.97336561743342,537953,801,1108,8010757
barcode10,Pf3D7_13_v3,1724567,1286,1725853,202.2099533437014,kelch13-p383-727,89.5800933125972,260042,1152,392,8010757
barcode11,Pf3D7_11_v3,1294074,826,1294900,391.9830508474576,ama1-p74-384,96.85230024213077,323778,800,625,8010759
barcode11,Pf3D7_13_v3,1724567,1286,1725853,51.71850699844479,kelch13-p383-727,0.0,66510,0,83,8010759
barcode12,Pf3D7_11_v3,1294074,826,1294900,1716.133171912833,ama1-p74-384,97.45762711864408,1417526,805,2957,8010780
barcode12,Pf3D7_13_v3,1724567,1286,1725853,1665.3786936236393,kelch13-p383-727,98.4447900466563,2141677,1266,2930,8010780
barcode13,Pf3D7_11_v3,1294074,826,1294900,2.828087167070218,ama1-p74-384,0.0,2336,0,5,8010781
barcode13,Pf3D7_13_v3,1724567,1286,1725853,2.6951788491446345,kelch13-p383-727,0.0,3466,0,5,8010781
barcode14,Pf3D7_11_v3,1294074,826,1294900,2247.047215496368,ama1-p74-384,97.45762711864408,1856061,805,3713,8010782
barcode14,Pf3D7_13_v3,1724567,1286,1725853,157.4665629860031,kelch13-p383-727,84.29237947122861,202502,1084,284,8010782
barcode15,Pf3D7_11_v3,1294074,826,1294900,3.624697336561743,ama1-p74-384,0.0,2994,0,6,8010785
