barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,1816.5774818401935,ama1-p74-384,97.3365617433414,1500493,804,3416,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,2200.321150855365,kelch13-p383-727,98.28926905132192,2829613,1264,4496,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,2017.4709443099275,ama1-p74-384,97.57869249394672,1666431,806,3583,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,1453.8888024883358,kelch13-p383-727,98.21150855365474,1869701,1263,2811,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,1395.7615012106537,ama1-p74-384,97.3365617433414,1152899,804,2570,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,3004.8724727838257,kelch13-p383-727,98.28926905132192,3864266,1264,5835,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,1837.6525423728813,ama1-p74-384,97.45762711864408,1517901,805,3072,IPC3663
barcode04,Pf3D7_13_v3,1724567,1286,1725853,1920.8724727838255,kelch13-p383-727,98.28926905132192,2470242,1264,3543,IPC3663
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.755054432348367,kelch13-p383-727,0.0,971,0,1,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,1695.9745762711864,ama1-p74-384,97.3365617433414,1400875,804,2945,4043468
barcode07,Pf3D7_13_v3,1724567,1286,1725853,318.604199066874,kelch13-p383-727,97.20062208398134,409725,1250,620,4043468
barcode08,Pf3D7_11_v3,1294074,826,1294900,1584.044794188862,ama1-p74-384,97.3365617433414,1308421,804,2847,4043469
barcode08,Pf3D7_13_v3,1724567,1286,1725853,694.5,kelch13-p383-727,98.13374805598755,893127,1262,1378,4043469
barcode09,Pf3D7_11_v3,1294074,826,1294900,749.4685230024213,ama1-p74-384,97.21549636803874,619061,803,1436,4043477
barcode09,Pf3D7_13_v3,1724567,1286,1725853,1464.800933125972,kelch13-p383-727,98.28926905132192,1883734,1264,2865,4043477
barcode10,Pf3D7_11_v3,1294074,826,1294900,976.7021791767554,ama1-p74-384,97.3365617433414,806756,804,1847,4043478
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1512.6578538102644,kelch13-p383-727,98.28926905132192,1945278,1264,2984,4043478
barcode11,Pf3D7_11_v3,1294074,826,1294900,2358.0665859564165,ama1-p74-384,97.57869249394672,1947763,806,4212,4043479
barcode11,Pf3D7_13_v3,1724567,1286,1725853,4891.083203732504,kelch13-p383-727,98.4447900466563,6289933,1266,9031,4043479
