barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,1155.2397094430992,ama1-p74-384,97.45762711864408,954228,805,1826,8013155
barcode01,Pf3D7_13_v3,1724567,1286,1725853,1267.049766718507,kelch13-p383-727,98.28926905132192,1629426,1264,2221,8013155
barcode02,Pf3D7_11_v3,1294074,826,1294900,1168.727602905569,ama1-p74-384,97.45762711864408,965369,805,1819,8013156
barcode02,Pf3D7_13_v3,1724567,1286,1725853,964.1710730948678,kelch13-p383-727,98.21150855365474,1239924,1263,1723,8013156
barcode03,Pf3D7_11_v3,1294074,826,1294900,201.4915254237288,ama1-p74-384,89.95157384987894,166432,743,338,8013158
barcode03,Pf3D7_13_v3,1724567,1286,1725853,74.3755832037325,kelch13-p383-727,11.81959564541213,95647,152,150,8013158
barcode04,Pf3D7_11_v3,1294074,826,1294900,413.5302663438256,ama1-p74-384,96.97336561743342,341576,801,776,8013159
barcode04,Pf3D7_13_v3,1724567,1286,1725853,51.09253499222395,kelch13-p383-727,0.0,65705,0,103,8013159
barcode05,Pf3D7_11_v3,1294074,826,1294900,863.9394673123487,ama1-p74-384,97.21549636803874,713614,803,1400,8013160
barcode05,Pf3D7_13_v3,1724567,1286,1725853,1960.1283048211508,kelch13-p383-727,98.36702954898912,2520725,1265,3163,8013160
barcode06,Pf3D7_11_v3,1294074,826,1294900,967.7481840193705,ama1-p74-384,97.3365617433414,799360,804,1441,8013161
barcode06,Pf3D7_13_v3,1724567,1286,1725853,1953.9416796267496,kelch13-p383-727,98.36702954898912,2512769,1265,3215,8013161
barcode07,Pf3D7_11_v3,1294074,826,1294900,356.2772397094431,ama1-p74-384,96.73123486682807,294285,799,578,8013163
barcode07,Pf3D7_13_v3,1724567,1286,1725853,110.1656298600311,kelch13-p383-727,66.1741835147745,141673,851,199,8013163
barcode08,Pf3D7_11_v3,1294074,826,1294900,898.1537530266344,ama1-p74-384,97.3365617433414,741875,804,1470,8013165
barcode08,Pf3D7_13_v3,1724567,1286,1725853,1870.419129082426,kelch13-p383-727,98.36702954898912,2405359,1265,3088,8013165
barcode09,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,8013171
barcode09,Pf3D7_13_v3,1724567,1286,1725853,2.5800933125972008,kelch13-p383-727,0.0,3318,0,7,8013171
barcode10,Pf3D7_11_v3,1294074,826,1294900,1165.7832929782082,ama1-p74-384,97.45762711864408,962937,805,1871,8013173
barcode10,Pf3D7_13_v3,1724567,1286,1725853,360.98989113530325,kelch13-p383-727,98.13374805598755,464233,1262,642,8013173
barcode11,Pf3D7_11_v3,1294074,826,1294900,2084.348668280872,ama1-p74-384,97.57869249394672,1721672,806,3128,8031579
barcode11,Pf3D7_13_v3,1724567,1286,1725853,1601.1695178849145,kelch13-p383-727,98.28926905132192,2059104,1264,2675,8031579
barcode12,Pf3D7_11_v3,1294074,826,1294900,1084.5290556900727,ama1-p74-384,97.45762711864408,895821,805,1694,8031580
barcode12,Pf3D7_13_v3,1724567,1286,1725853,351.68818040435457,kelch13-p383-727,98.05598755832035,452271,1261,618,8031580
barcode13,Pf3D7_11_v3,1294074,826,1294900,1449.5205811138014,ama1-p74-384,97.57869249394672,1197304,806,2215,8031581
barcode13,Pf3D7_13_v3,1724567,1286,1725853,1579.8888024883358,kelch13-p383-727,98.36702954898912,2031737,1265,2685,8031581
barcode14,Pf3D7_11_v3,1294074,826,1294900,99.22518159806296,ama1-p74-384,65.49636803874093,81960,541,193,8031582
barcode14,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,8031582
barcode15,Pf3D7_11_v3,1294074,826,1294900,63.318401937046005,ama1-p74-384,0.0,52301,0,105,8031584
barcode15,Pf3D7_13_v3,1724567,1286,1725853,88.27838258164853,kelch13-p383-727,42.06842923794712,113526,541,162,8031584
barcode16,Pf3D7_11_v3,1294074,826,1294900,1463.0774818401935,ama1-p74-384,97.45762711864408,1208502,805,2382,8031585
barcode16,Pf3D7_13_v3,1724567,1286,1725853,2557.1143079315707,kelch13-p383-727,98.4447900466563,3288449,1266,4200,8031585
barcode17,Pf3D7_11_v3,1294074,826,1294900,575.2481840193705,ama1-p74-384,97.09443099273608,475155,802,894,8031586
barcode17,Pf3D7_13_v3,1724567,1286,1725853,123.6687402799378,kelch13-p383-727,74.41679626749611,159038,957,229,8031586
barcode18,Pf3D7_11_v3,1294074,826,1294900,268.681598062954,ama1-p74-384,96.00484261501212,221931,793,438,8031587
barcode18,Pf3D7_13_v3,1724567,1286,1725853,13.720062208398131,kelch13-p383-727,0.0,17644,0,25,8031587
barcode19,Pf3D7_11_v3,1294074,826,1294900,967.813559322034,ama1-p74-384,97.3365617433414,799414,804,1514,8031588
barcode19,Pf3D7_13_v3,1724567,1286,1725853,666.7783825816485,kelch13-p383-727,98.21150855365474,857477,1263,1156,8031588
barcode20,Pf3D7_11_v3,1294074,826,1294900,795.8377723970945,ama1-p74-384,97.3365617433414,657362,804,1237,8031589
barcode20,Pf3D7_13_v3,1724567,1286,1725853,2461.269828926905,kelch13-p383-727,98.4447900466563,3165193,1266,3979,8031589
barcode21,Pf3D7_11_v3,1294074,826,1294900,1116.635593220339,ama1-p74-384,97.45762711864408,922341,805,1725,8031591
barcode21,Pf3D7_13_v3,1724567,1286,1725853,1979.777604976672,kelch13-p383-727,98.4447900466563,2545994,1266,3340,8031591
barcode22,Pf3D7_11_v3,1294074,826,1294900,790.2506053268766,ama1-p74-384,97.3365617433414,652747,804,1266,8031594
barcode22,Pf3D7_13_v3,1724567,1286,1725853,329.1765163297045,kelch13-p383-727,97.900466562986,423321,1259,587,8031594
barcode23,Pf3D7_11_v3,1294074,826,1294900,904.3329297820824,ama1-p74-384,97.3365617433414,746979,804,1387,8031595
barcode23,Pf3D7_13_v3,1724567,1286,1725853,2020.0038880248835,kelch13-p383-727,98.4447900466563,2597725,1266,3246,8031595
barcode24,Pf3D7_11_v3,1294074,826,1294900,147.24697336561744,ama1-p74-384,89.95157384987894,121626,743,325,8031597
barcode24,Pf3D7_13_v3,1724567,1286,1725853,64.00077760497668,kelch13-p383-727,0.0,82305,0,156,8031597
barcode25,Pf3D7_11_v3,1294074,826,1294900,849.3837772397094,ama1-p74-384,97.21549636803874,701591,803,1418,8031600
barcode25,Pf3D7_13_v3,1724567,1286,1725853,2445.651632970451,kelch13-p383-727,98.4447900466563,3145108,1266,3885,8031600
barcode26,Pf3D7_11_v3,1294074,826,1294900,1025.5726392251815,ama1-p74-384,97.45762711864408,847123,805,1845,8031601
barcode26,Pf3D7_13_v3,1724567,1286,1725853,3246.594867807154,kelch13-p383-727,98.4447900466563,4175121,1266,5648,8031601
barcode27,Pf3D7_11_v3,1294074,826,1294900,739.0302663438257,ama1-p74-384,97.09443099273608,610439,802,1113,8031607
barcode27,Pf3D7_13_v3,1724567,1286,1725853,136.26671850699844,kelch13-p383-727,81.49300155520996,175239,1048,247,8031607
barcode28,Pf3D7_11_v3,1294074,826,1294900,1357.3849878934625,ama1-p74-384,97.3365617433414,1121200,804,2138,8031608
barcode28,Pf3D7_13_v3,1724567,1286,1725853,4126.0808709175735,kelch13-p383-727,98.4447900466563,5306140,1266,6751,8031608
barcode29,Pf3D7_11_v3,1294074,826,1294900,603.7506053268766,ama1-p74-384,97.45762711864408,498698,805,1075,8031610
