barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,5800.595641646489,ama1-p74-384,97.57869249394672,4791292,806,9603,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,128.34914463452566,kelch13-p383-727,76.90513219284604,165057,989,231,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,7591.26392251816,ama1-p74-384,97.82082324455206,6270384,808,12133,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,2598.176516329705,kelch13-p383-727,98.36702954898912,3341255,1265,4576,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,6859.755447941889,ama1-p74-384,97.82082324455206,5666158,808,11347,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,3356.045878693624,kelch13-p383-727,98.36702954898912,4315875,1265,5970,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,0.761501210653753,ama1-p74-384,0.0,629,0,1,Human
barcode04,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode06,Pf3D7_11_v3,1294074,826,1294900,4912.772397094431,ama1-p74-384,97.57869249394672,4057950,806,7918,8021912
barcode06,Pf3D7_13_v3,1724567,1286,1725853,349.61819595645414,kelch13-p383-727,97.8227060653188,449609,1258,633,8021912
barcode07,Pf3D7_11_v3,1294074,826,1294900,1157.502421307506,ama1-p74-384,97.3365617433414,956097,804,1933,8021913
barcode07,Pf3D7_13_v3,1724567,1286,1725853,46.64852255054432,kelch13-p383-727,0.0,59990,0,88,8021913
barcode08,Pf3D7_11_v3,1294074,826,1294900,7417.4515738498785,ama1-p74-384,97.82082324455206,6126815,808,11940,8021914
barcode08,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,8021914
barcode09,Pf3D7_11_v3,1294074,826,1294900,6632.501210653753,ama1-p74-384,97.82082324455206,5478446,808,10877,8021915
barcode09,Pf3D7_13_v3,1724567,1286,1725853,6.932348367029549,kelch13-p383-727,0.0,8915,0,12,8021915
barcode10,Pf3D7_11_v3,1294074,826,1294900,4752.64406779661,ama1-p74-384,97.6997578692494,3925684,807,8070,8021918
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1891.3825816485223,kelch13-p383-727,98.28926905132192,2432318,1264,3478,8021918
barcode11,Pf3D7_11_v3,1294074,826,1294900,2664.605326876513,ama1-p74-384,97.57869249394672,2200964,806,4190,8021919
barcode11,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,8021919
barcode12,Pf3D7_11_v3,1294074,826,1294900,759.4346246973365,ama1-p74-384,97.09443099273608,627293,802,1287,8021920
barcode12,Pf3D7_13_v3,1724567,1286,1725853,2.8351477449455675,kelch13-p383-727,0.0,3646,0,6,8021920
barcode13,Pf3D7_11_v3,1294074,826,1294900,8298.145278450364,ama1-p74-384,97.82082324455206,6854268,808,13408,8021922
barcode13,Pf3D7_13_v3,1724567,1286,1725853,10.468895800933126,kelch13-p383-727,0.0,13463,0,22,8021922
barcode14,Pf3D7_11_v3,1294074,826,1294900,2354.39588377724,ama1-p74-384,97.57869249394672,1944731,806,3874,8021923
barcode14,Pf3D7_13_v3,1724567,1286,1725853,8.573094867807153,kelch13-p383-727,0.0,11025,0,16,8021923
barcode15,Pf3D7_11_v3,1294074,826,1294900,5631.90799031477,ama1-p74-384,97.6997578692494,4651956,807,9255,8021956
barcode15,Pf3D7_13_v3,1724567,1286,1725853,11.457231726283048,kelch13-p383-727,0.0,14734,0,18,8021956
barcode16,Pf3D7_11_v3,1294074,826,1294900,8779.985472154964,ama1-p74-384,97.82082324455206,7252268,808,14598,8021955
barcode16,Pf3D7_13_v3,1724567,1286,1725853,1.217729393468118,kelch13-p383-727,0.0,1566,0,2,8021955
barcode17,Pf3D7_11_v3,1294074,826,1294900,5763.489104116223,ama1-p74-384,97.6997578692494,4760642,807,9786,8021925
barcode17,Pf3D7_13_v3,1724567,1286,1725853,4531.503888024883,kelch13-p383-727,98.4447900466563,5827514,1266,7941,8021925
barcode18,Pf3D7_11_v3,1294074,826,1294900,6426.111380145278,ama1-p74-384,97.82082324455206,5307968,808,11110,8021926
barcode18,Pf3D7_13_v3,1724567,1286,1725853,552.6329704510109,kelch13-p383-727,98.21150855365474,710686,1263,1002,8021926
barcode19,Pf3D7_11_v3,1294074,826,1294900,10441.192493946732,ama1-p74-384,97.82082324455206,8624425,808,18800,8021927
barcode19,Pf3D7_13_v3,1724567,1286,1725853,104.15318818040436,kelch13-p383-727,66.1741835147745,133941,851,200,8021927
barcode20,Pf3D7_11_v3,1294074,826,1294900,2931.124697336562,ama1-p74-384,97.57869249394672,2421109,806,4794,8021930
barcode20,Pf3D7_13_v3,1724567,1286,1725853,216.6189735614308,kelch13-p383-727,95.10108864696734,278572,1223,397,8021930
barcode21,Pf3D7_11_v3,1294074,826,1294900,3839.0,ama1-p74-384,97.6997578692494,3171014,807,6670,8021931
