barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,1924.870460048426,ama1-p74-384,97.57869249394672,1589943,806,3620,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,2376.7356143079314,kelch13-p383-727,98.28926905132192,3056482,1264,4717,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,591.4842615012107,ama1-p74-384,97.09443099273608,488566,802,1039,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,304.70062208398133,kelch13-p383-727,97.97822706065318,391845,1260,607,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,62.82687651331719,ama1-p74-384,0.0,51895,0,110,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,129.81570762052877,kelch13-p383-727,96.03421461897356,166943,1235,257,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,184.4963680387409,ama1-p74-384,89.1041162227603,152394,736,292,IPC3663
barcode04,Pf3D7_13_v3,1724567,1286,1725853,188.86547433903576,kelch13-p383-727,96.81181959564542,242881,1245,322,IPC3663
barcode05,Pf3D7_11_v3,1294074,826,1294900,1.271186440677966,ama1-p74-384,0.0,1050,0,3,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,1.0816485225505443,kelch13-p383-727,0.0,1391,0,2,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,2107.416464891041,ama1-p74-384,97.57869249394672,1740726,806,3595,8023573
barcode07,Pf3D7_13_v3,1724567,1286,1725853,1466.1290824261275,kelch13-p383-727,98.21150855365474,1885442,1263,2625,8023573
barcode08,Pf3D7_11_v3,1294074,826,1294900,261.93825665859566,ama1-p74-384,96.85230024213077,216361,800,476,8023574
barcode08,Pf3D7_13_v3,1724567,1286,1725853,334.3716951788492,kelch13-p383-727,98.13374805598755,430002,1262,642,8023574
barcode09,Pf3D7_11_v3,1294074,826,1294900,2301.759079903148,ama1-p74-384,97.57869249394672,1901253,806,4512,8023575
barcode09,Pf3D7_13_v3,1724567,1286,1725853,1220.2923794712283,kelch13-p383-727,98.21150855365474,1569296,1263,2536,8023575
barcode10,Pf3D7_11_v3,1294074,826,1294900,1910.6380145278447,ama1-p74-384,97.45762711864408,1578187,805,3466,8023576
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1723.8017107309486,kelch13-p383-727,98.28926905132192,2216809,1264,3429,8023576
barcode11,Pf3D7_11_v3,1294074,826,1294900,307.8462469733656,ama1-p74-384,96.85230024213077,254281,800,566,8023577
barcode11,Pf3D7_13_v3,1724567,1286,1725853,405.16874027993777,kelch13-p383-727,98.13374805598755,521047,1262,788,8023577
barcode12,Pf3D7_11_v3,1294074,826,1294900,2665.3353510895886,ama1-p74-384,97.57869249394672,2201567,806,5464,8023578
barcode12,Pf3D7_13_v3,1724567,1286,1725853,2881.4276827371696,kelch13-p383-727,98.28926905132192,3705516,1264,5691,8023578
barcode13,Pf3D7_11_v3,1294074,826,1294900,1940.2602905569008,ama1-p74-384,97.45762711864408,1602655,805,3282,8023580
barcode13,Pf3D7_13_v3,1724567,1286,1725853,438.5381026438569,kelch13-p383-727,97.900466562986,563960,1259,847,8023580
barcode14,Pf3D7_11_v3,1294074,826,1294900,565.2627118644068,ama1-p74-384,97.09443099273608,466907,802,1050,8023582
barcode14,Pf3D7_13_v3,1724567,1286,1725853,756.1959564541213,kelch13-p383-727,98.13374805598755,972468,1262,1522,8023582
barcode15,Pf3D7_11_v3,1294074,826,1294900,434.0217917675545,ama1-p74-384,96.97336561743342,358502,801,829,8023583
barcode15,Pf3D7_13_v3,1724567,1286,1725853,502.6508553654744,kelch13-p383-727,97.58942457231726,646409,1255,981,8023583
barcode16,Pf3D7_11_v3,1294074,826,1294900,580.6174334140436,ama1-p74-384,97.09443099273608,479590,802,1056,8023584
barcode16,Pf3D7_13_v3,1724567,1286,1725853,789.1049766718507,kelch13-p383-727,98.13374805598755,1014789,1262,1367,8023584
barcode17,Pf3D7_11_v3,1294074,826,1294900,1999.6937046004844,ama1-p74-384,97.45762711864408,1651747,805,3694,8023588
barcode17,Pf3D7_13_v3,1724567,1286,1725853,3899.294712286159,kelch13-p383-727,98.4447900466563,5014493,1266,7667,8023588
barcode18,Pf3D7_11_v3,1294074,826,1294900,1918.7445520581116,ama1-p74-384,97.45762711864408,1584883,805,3454,8023589
barcode18,Pf3D7_13_v3,1724567,1286,1725853,3627.409797822706,kelch13-p383-727,98.4447900466563,4664849,1266,6987,8023589
barcode19,Pf3D7_11_v3,1294074,826,1294900,412.727602905569,ama1-p74-384,96.97336561743342,340913,801,739,8023590
barcode19,Pf3D7_13_v3,1724567,1286,1725853,728.7480559875584,kelch13-p383-727,98.21150855365474,937170,1263,1351,8023590
barcode20,Pf3D7_11_v3,1294074,826,1294900,120.44915254237289,ama1-p74-384,76.02905569007264,99491,628,224,8023592
barcode20,Pf3D7_13_v3,1724567,1286,1725853,262.1236391912908,kelch13-p383-727,97.97822706065318,337091,1260,515,8023592
barcode21,Pf3D7_11_v3,1294074,826,1294900,840.9043583535109,ama1-p74-384,97.09443099273608,694587,802,1552,8023593
barcode21,Pf3D7_13_v3,1724567,1286,1725853,616.9580093312597,kelch13-p383-727,98.13374805598755,793408,1262,1205,8023593
barcode22,Pf3D7_11_v3,1294074,826,1294900,46.49878934624697,ama1-p74-384,0.0,38408,0,79,8023594
barcode22,Pf3D7_13_v3,1724567,1286,1725853,7.022550544323484,kelch13-p383-727,0.0,9031,0,13,8023594
barcode23,Pf3D7_11_v3,1294074,826,1294900,1362.0823244552057,ama1-p74-384,97.3365617433414,1125080,804,2602,8023600
barcode23,Pf3D7_13_v3,1724567,1286,1725853,1800.3685847589425,kelch13-p383-727,98.28926905132192,2315274,1264,3498,8023600
barcode24,Pf3D7_11_v3,1294074,826,1294900,95.63317191283294,ama1-p74-384,51.81598062953995,78993,428,176,8023603
barcode24,Pf3D7_13_v3,1724567,1286,1725853,102.149300155521,kelch13-p383-727,66.40746500777605,131364,854,200,8023603
barcode25,Pf3D7_11_v3,1294074,826,1294900,1454.2433414043585,ama1-p74-384,97.3365617433414,1201205,804,2698,8023606
barcode25,Pf3D7_13_v3,1724567,1286,1725853,914.6174183514776,kelch13-p383-727,98.13374805598755,1176198,1262,1784,8023606
barcode26,Pf3D7_11_v3,1294074,826,1294900,1981.9818401937048,ama1-p74-384,97.3365617433414,1637117,804,3586,8023607
barcode26,Pf3D7_13_v3,1724567,1286,1725853,2940.3141524105754,kelch13-p383-727,98.28926905132192,3781244,1264,5676,8023607
barcode27,Pf3D7_11_v3,1294074,826,1294900,1315.4140435835352,ama1-p74-384,97.3365617433414,1086532,804,2301,8023615
barcode27,Pf3D7_13_v3,1724567,1286,1725853,665.2208398133748,kelch13-p383-727,98.13374805598755,855474,1262,1229,8023615
barcode28,Pf3D7_11_v3,1294074,826,1294900,1524.2615012106537,ama1-p74-384,97.3365617433414,1259040,804,2824,8023616
barcode28,Pf3D7_13_v3,1724567,1286,1725853,1276.1570762052877,kelch13-p383-727,98.21150855365474,1641138,1263,2425,8023616
barcode29,Pf3D7_11_v3,1294074,826,1294900,193.70581113801447,ama1-p74-384,96.48910411622276,160001,797,361,8023620
barcode29,Pf3D7_13_v3,1724567,1286,1725853,170.36391912908243,kelch13-p383-727,97.04510108864696,219088,1248,321,8023620
barcode30,Pf3D7_11_v3,1294074,826,1294900,382.39346246973366,ama1-p74-384,96.97336561743342,315857,801,708,8023623
barcode30,Pf3D7_13_v3,1724567,1286,1725853,349.9370139968896,kelch13-p383-727,98.13374805598755,450019,1262,655,8023623
barcode31,Pf3D7_11_v3,1294074,826,1294900,1091.8874092009685,ama1-p74-384,97.3365617433414,901899,804,1803,8023624
barcode31,Pf3D7_13_v3,1724567,1286,1725853,1715.189735614308,kelch13-p383-727,98.21150855365474,2205734,1263,3019,8023624
barcode32,Pf3D7_11_v3,1294074,826,1294900,429.0363196125908,ama1-p74-384,96.97336561743342,354384,801,779,8023625
barcode32,Pf3D7_13_v3,1724567,1286,1725853,358.11741835147745,kelch13-p383-727,97.74494556765164,460539,1257,702,8023625
barcode33,Pf3D7_11_v3,1294074,826,1294900,224.8099273607748,ama1-p74-384,96.85230024213077,185693,800,412,8023632
barcode33,Pf3D7_13_v3,1724567,1286,1725853,216.38024883359253,kelch13-p383-727,97.66718506998444,278265,1256,410,8023632
barcode34,Pf3D7_11_v3,1294074,826,1294900,403.62348668280873,ama1-p74-384,96.97336561743342,333393,801,729,8023634
barcode34,Pf3D7_13_v3,1724567,1286,1725853,579.3670295489891,kelch13-p383-727,98.13374805598755,745066,1262,1105,8023634
barcode35,Pf3D7_11_v3,1294074,826,1294900,36.59685230024213,ama1-p74-384,0.0,30229,0,75,8011339
barcode35,Pf3D7_13_v3,1724567,1286,1725853,41.60186625194401,kelch13-p383-727,0.0,53500,0,92,8011339
barcode36,Pf3D7_11_v3,1294074,826,1294900,155.65375302663438,ama1-p74-384,95.64164648910412,128570,790,284,8011343
barcode36,Pf3D7_13_v3,1724567,1286,1725853,151.30171073094868,kelch13-p383-727,97.4339035769829,194574,1253,268,8011343
barcode37,Pf3D7_11_v3,1294074,826,1294900,926.317191283293,ama1-p74-384,97.09443099273608,765138,802,1587,8011346
barcode37,Pf3D7_13_v3,1724567,1286,1725853,2166.801710730949,kelch13-p383-727,98.28926905132192,2786507,1264,3878,8011346
barcode38,Pf3D7_11_v3,1294074,826,1294900,27.39830508474576,ama1-p74-384,0.0,22631,0,57,8011353
barcode38,Pf3D7_13_v3,1724567,1286,1725853,47.50622083981337,kelch13-p383-727,0.0,61093,0,83,8011353
barcode39,Pf3D7_11_v3,1294074,826,1294900,439.6537530266344,ama1-p74-384,97.09443099273608,363154,802,828,8011356
barcode39,Pf3D7_13_v3,1724567,1286,1725853,50.40902021772939,kelch13-p383-727,0.0,64826,0,108,8011356
barcode40,Pf3D7_11_v3,1294074,826,1294900,226.0230024213075,ama1-p74-384,96.3680387409201,186695,796,397,8011358
barcode40,Pf3D7_13_v3,1724567,1286,1725853,308.07620528771383,kelch13-p383-727,97.97822706065318,396186,1260,561,8011358
barcode41,Pf3D7_11_v3,1294074,826,1294900,1726.870460048426,ama1-p74-384,97.3365617433414,1426395,804,3089,8011379
barcode41,Pf3D7_13_v3,1724567,1286,1725853,2597.699066874028,kelch13-p383-727,98.28926905132192,3340641,1264,4954,8011379
barcode42,Pf3D7_11_v3,1294074,826,1294900,3536.4648910411624,ama1-p74-384,97.57869249394672,2921120,806,6522,8011381
barcode42,Pf3D7_13_v3,1724567,1286,1725853,2673.908242612753,kelch13-p383-727,98.28926905132192,3438646,1264,5306,8011381
barcode43,Pf3D7_11_v3,1294074,826,1294900,3501.7191283292977,ama1-p74-384,97.57869249394672,2892420,806,6397,8011386
barcode43,Pf3D7_13_v3,1724567,1286,1725853,3912.783825816485,kelch13-p383-727,98.4447900466563,5031840,1266,7519,8011386
barcode44,Pf3D7_11_v3,1294074,826,1294900,2872.966101694916,ama1-p74-384,97.57869249394672,2373070,806,5218,8011393
barcode44,Pf3D7_13_v3,1724567,1286,1725853,3902.804043545879,kelch13-p383-727,98.4447900466563,5019006,1266,7521,8011393
barcode45,Pf3D7_11_v3,1294074,826,1294900,2207.1755447941887,ama1-p74-384,97.57869249394672,1823127,806,4009,8011406
barcode45,Pf3D7_13_v3,1724567,1286,1725853,2352.926905132193,kelch13-p383-727,98.28926905132192,3025864,1264,4581,8011406
barcode46,Pf3D7_11_v3,1294074,826,1294900,40.365617433414045,ama1-p74-384,0.0,33342,0,66,8011407
barcode46,Pf3D7_13_v3,1724567,1286,1725853,3.902799377916019,kelch13-p383-727,0.0,5019,0,9,8011407
barcode47,Pf3D7_11_v3,1294074,826,1294900,129.9769975786925,ama1-p74-384,81.47699757869249,107361,673,234,8011408
barcode47,Pf3D7_13_v3,1724567,1286,1725853,22.818040435458787,kelch13-p383-727,0.0,29344,0,44,8011408
barcode48,Pf3D7_11_v3,1294074,826,1294900,291.06779661016947,ama1-p74-384,96.97336561743342,240422,801,524,8011410
barcode48,Pf3D7_13_v3,1724567,1286,1725853,312.9665629860031,kelch13-p383-727,97.97822706065318,402475,1260,581,8011410
barcode49,Pf3D7_11_v3,1294074,826,1294900,2361.1549636803875,ama1-p74-384,97.57869249394672,1950314,806,4349,8011411
barcode49,Pf3D7_13_v3,1724567,1286,1725853,1449.9696734059098,kelch13-p383-727,98.21150855365474,1864661,1263,2996,8011411
barcode50,Pf3D7_11_v3,1294074,826,1294900,4409.237288135593,ama1-p74-384,97.57869249394672,3642030,806,8201,8011415
barcode50,Pf3D7_13_v3,1724567,1286,1725853,2647.912908242613,kelch13-p383-727,98.28926905132192,3405216,1264,5404,8011415
barcode51,Pf3D7_11_v3,1294074,826,1294900,2166.901937046005,ama1-p74-384,97.45762711864408,1789861,805,4025,8011421
barcode51,Pf3D7_13_v3,1724567,1286,1725853,2423.900466562986,kelch13-p383-727,98.28926905132192,3117136,1264,5055,8011421
barcode52,Pf3D7_11_v3,1294074,826,1294900,3149.2990314769977,ama1-p74-384,97.57869249394672,2601321,806,5614,8011422
barcode52,Pf3D7_13_v3,1724567,1286,1725853,4160.611975116641,kelch13-p383-727,98.4447900466563,5350547,1266,8064,8011422
barcode53,Pf3D7_11_v3,1294074,826,1294900,3685.939467312349,ama1-p74-384,97.57869249394672,3044586,806,6890,8011423
barcode53,Pf3D7_13_v3,1724567,1286,1725853,2332.8950233281494,kelch13-p383-727,98.28926905132192,3000103,1264,4462,8011423
barcode54,Pf3D7_11_v3,1294074,826,1294900,964.957627118644,ama1-p74-384,97.21549636803874,797055,803,1746,8011425
barcode54,Pf3D7_13_v3,1724567,1286,1725853,706.6314152410575,kelch13-p383-727,98.13374805598755,908728,1262,1282,8011425
barcode55,Pf3D7_11_v3,1294074,826,1294900,1251.4685230024213,ama1-p74-384,97.3365617433414,1033713,804,2208,8011441
barcode55,Pf3D7_13_v3,1724567,1286,1725853,2013.9129082426127,kelch13-p383-727,98.28926905132192,2589892,1264,3835,8011441
barcode56,Pf3D7_11_v3,1294074,826,1294900,300.5411622276029,ama1-p74-384,96.85230024213077,248247,800,534,8011443
barcode56,Pf3D7_13_v3,1724567,1286,1725853,547.7674961119751,kelch13-p383-727,98.13374805598755,704429,1262,1081,8011443
barcode57,Pf3D7_11_v3,1294074,826,1294900,2386.963680387409,ama1-p74-384,97.57869249394672,1971632,806,4222,8011451
barcode57,Pf3D7_13_v3,1724567,1286,1725853,4438.631415241058,kelch13-p383-727,98.4447900466563,5708080,1266,8268,8011451
barcode58,Pf3D7_11_v3,1294074,826,1294900,1152.5593220338983,ama1-p74-384,97.3365617433414,952014,804,2077,8031927
barcode58,Pf3D7_13_v3,1724567,1286,1725853,1694.6189735614307,kelch13-p383-727,98.28926905132192,2179280,1264,3423,8031927
barcode59,Pf3D7_11_v3,1294074,826,1294900,1997.6404358353511,ama1-p74-384,97.57869249394672,1650051,806,3676,8031932
barcode59,Pf3D7_13_v3,1724567,1286,1725853,1629.473561430793,kelch13-p383-727,98.28926905132192,2095503,1264,2962,8031932
barcode60,Pf3D7_11_v3,1294074,826,1294900,6212.90799031477,ama1-p74-384,97.6997578692494,5131862,807,11012,8032068
barcode60,Pf3D7_13_v3,1724567,1286,1725853,2601.056765163297,kelch13-p383-727,98.28926905132192,3344959,1264,5141,8032068
barcode61,Pf3D7_11_v3,1294074,826,1294900,2248.0774818401937,ama1-p74-384,97.45762711864408,1856912,805,4069,8032070
barcode61,Pf3D7_13_v3,1724567,1286,1725853,1091.50699844479,kelch13-p383-727,98.21150855365474,1403678,1263,2174,8032070
barcode62,Pf3D7_11_v3,1294074,826,1294900,1683.571428571429,ama1-p74-384,97.3365617433414,1390630,804,2988,8032071
barcode62,Pf3D7_13_v3,1724567,1286,1725853,835.6415241057542,kelch13-p383-727,98.13374805598755,1074635,1262,1673,8032071
barcode63,Pf3D7_11_v3,1294074,826,1294900,4576.439467312349,ama1-p74-384,97.57869249394672,3780139,806,7978,8032074
barcode63,Pf3D7_13_v3,1724567,1286,1725853,2512.49533437014,kelch13-p383-727,98.28926905132192,3231069,1264,4747,8032074
barcode64,Pf3D7_11_v3,1294074,826,1294900,1261.2530266343826,ama1-p74-384,97.3365617433414,1041795,804,2241,8032076
barcode64,Pf3D7_13_v3,1724567,1286,1725853,688.7706065318818,kelch13-p383-727,98.13374805598755,885759,1262,1335,8032076
barcode65,Pf3D7_11_v3,1294074,826,1294900,3701.3317191283295,ama1-p74-384,97.57869249394672,3057300,806,6523,8032077
barcode65,Pf3D7_13_v3,1724567,1286,1725853,2759.727838258165,kelch13-p383-727,98.28926905132192,3549010,1264,5301,8032077
barcode66,Pf3D7_11_v3,1294074,826,1294900,2956.10411622276,ama1-p74-384,97.57869249394672,2441742,806,5179,8032080
barcode66,Pf3D7_13_v3,1724567,1286,1725853,732.0147744945567,kelch13-p383-727,98.13374805598755,941371,1262,1477,8032080
barcode67,Pf3D7_11_v3,1294074,826,1294900,3680.3123486682807,ama1-p74-384,97.57869249394672,3039938,806,6610,8032083
barcode67,Pf3D7_13_v3,1724567,1286,1725853,4676.006220839813,kelch13-p383-727,98.4447900466563,6013344,1266,9205,8032083
