barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,4993.107748184019,ama1-p74-384,97.94188861985472,4124307,809,9540,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,5898.248055987559,kelch13-p383-727,98.4447900466563,7585147,1266,11388,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,5839.912832929782,ama1-p74-384,97.6997578692494,4823768,807,10634,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,5508.360031104199,kelch13-p383-727,98.28926905132192,7083751,1264,9970,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,3223.46004842615,ama1-p74-384,97.45762711864408,2662578,805,5885,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,6357.606531881804,kelch13-p383-727,98.36702954898912,8175882,1265,11397,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,7491.082324455206,ama1-p74-384,97.82082324455206,6187634,808,13170,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,8954.646189735615,kelch13-p383-727,98.4447900466563,11515675,1266,16001,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,1.6053268765133173,ama1-p74-384,0.0,1326,0,3,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.7768273716951789,kelch13-p383-727,0.0,999,0,2,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,3.016949152542373,ama1-p74-384,0.0,2492,0,5,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,3.988335925349922,kelch13-p383-727,0.0,5129,0,7,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,4851.01573849879,ama1-p74-384,97.57869249394672,4006939,806,8754,8010994
barcode07,Pf3D7_13_v3,1724567,1286,1725853,6324.217729393468,kelch13-p383-727,98.28926905132192,8132944,1264,11438,8010994
barcode08,Pf3D7_11_v3,1294074,826,1294900,3493.453995157385,ama1-p74-384,97.45762711864408,2885593,805,6433,8010995
barcode08,Pf3D7_13_v3,1724567,1286,1725853,4794.222395023328,kelch13-p383-727,98.28926905132192,6165370,1264,9197,8010995
barcode09,Pf3D7_11_v3,1294074,826,1294900,5403.829297820823,ama1-p74-384,97.94188861985472,4463563,809,10810,8010996
barcode09,Pf3D7_13_v3,1724567,1286,1725853,6147.345256609642,kelch13-p383-727,98.4447900466563,7905486,1266,11954,8010996
barcode10,Pf3D7_11_v3,1294074,826,1294900,3854.455205811138,ama1-p74-384,97.6997578692494,3183780,807,7602,8010997
barcode10,Pf3D7_13_v3,1724567,1286,1725853,4144.49766718507,kelch13-p383-727,98.28926905132192,5329824,1264,8234,8010997
barcode11,Pf3D7_11_v3,1294074,826,1294900,5015.731234866828,ama1-p74-384,97.6997578692494,4142994,807,9102,8011866
barcode11,Pf3D7_13_v3,1724567,1286,1725853,7356.785381026439,kelch13-p383-727,98.4447900466563,9460826,1266,13526,8011866
barcode12,Pf3D7_11_v3,1294074,826,1294900,3144.231234866828,ama1-p74-384,97.57869249394672,2597135,806,5581,8011875
barcode12,Pf3D7_13_v3,1724567,1286,1725853,2034.0349922239504,kelch13-p383-727,98.21150855365474,2615769,1263,3827,8011875
barcode13,Pf3D7_11_v3,1294074,826,1294900,4728.727602905569,ama1-p74-384,97.6997578692494,3905929,807,8321,8011877
barcode13,Pf3D7_13_v3,1724567,1286,1725853,2735.803265940902,kelch13-p383-727,98.28926905132192,3518243,1264,5145,8011877
barcode14,Pf3D7_11_v3,1294074,826,1294900,3983.8317191283295,ama1-p74-384,97.57869249394672,3290645,806,7274,8011886
barcode14,Pf3D7_13_v3,1724567,1286,1725853,1933.2185069984448,kelch13-p383-727,98.13374805598755,2486119,1262,3803,8011886
barcode15,Pf3D7_11_v3,1294074,826,1294900,3713.861985472155,ama1-p74-384,97.6997578692494,3067650,807,6791,8011887
barcode15,Pf3D7_13_v3,1724567,1286,1725853,2975.108087091757,kelch13-p383-727,98.28926905132192,3825989,1264,5410,8011887
barcode16,Pf3D7_11_v3,1294074,826,1294900,5741.806295399516,ama1-p74-384,97.82082324455206,4742732,808,9960,8011888
barcode16,Pf3D7_13_v3,1724567,1286,1725853,4203.316485225506,kelch13-p383-727,98.28926905132192,5405465,1264,7786,8011888
barcode17,Pf3D7_11_v3,1294074,826,1294900,3018.870460048426,ama1-p74-384,97.3365617433414,2493587,804,5064,8011891
barcode17,Pf3D7_13_v3,1724567,1286,1725853,1303.7566096423018,kelch13-p383-727,98.13374805598755,1676631,1262,2350,8011891
