barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode49,Pf3D7_11_v3,1294074,826,1294900,3493.3849878934625,ama1-p74-384,97.57869249394672,2885536,806,5468,3D7
barcode49,Pf3D7_13_v3,1724567,1286,1725853,318.84447900466563,kelch13-p383-727,97.66718506998444,410034,1256,536,3D7
barcode50,Pf3D7_11_v3,1294074,826,1294900,3800.259079903148,ama1-p74-384,97.57869249394672,3139014,806,5870,Dd2
barcode50,Pf3D7_13_v3,1724567,1286,1725853,875.5567651632971,kelch13-p383-727,98.21150855365474,1125966,1263,1452,Dd2
barcode51,Pf3D7_11_v3,1294074,826,1294900,5709.308716707022,ama1-p74-384,97.6997578692494,4715889,807,8991,HB3
barcode51,Pf3D7_13_v3,1724567,1286,1725853,2197.1811819595646,kelch13-p383-727,98.28926905132192,2825575,1264,3691,HB3
barcode52,Pf3D7_11_v3,1294074,826,1294900,1.2820823244552058,ama1-p74-384,0.0,1059,0,2,human
barcode52,Pf3D7_13_v3,1724567,1286,1725853,0.526438569206843,kelch13-p383-727,0.0,677,0,1,human
barcode53,Pf3D7_11_v3,1294074,826,1294900,1.0121065375302662,ama1-p74-384,0.0,836,0,2,NTC-c
barcode53,Pf3D7_13_v3,1724567,1286,1725853,0.7651632970451011,kelch13-p383-727,0.0,984,0,1,NTC-c
barcode54,Pf3D7_11_v3,1294074,826,1294900,2366.555690072639,ama1-p74-384,97.57869249394672,1954775,806,3973,8021935
barcode54,Pf3D7_13_v3,1724567,1286,1725853,3658.4066874028,kelch13-p383-727,98.36702954898912,4704711,1265,5882,8021935
barcode55,Pf3D7_11_v3,1294074,826,1294900,5748.007263922518,ama1-p74-384,97.6997578692494,4747854,807,9767,8021937
barcode55,Pf3D7_13_v3,1724567,1286,1725853,10708.853810264383,kelch13-p383-727,98.4447900466563,13771586,1266,16554,8021937
barcode56,Pf3D7_11_v3,1294074,826,1294900,325.1598062953995,ama1-p74-384,96.73123486682807,268582,799,586,8021938
barcode56,Pf3D7_13_v3,1724567,1286,1725853,18.02099533437014,kelch13-p383-727,0.0,23175,0,30,8021938
barcode57,Pf3D7_11_v3,1294074,826,1294900,1740.1682808716707,ama1-p74-384,97.45762711864408,1437379,805,2820,8021939
barcode57,Pf3D7_13_v3,1724567,1286,1725853,11.611975116640746,kelch13-p383-727,0.0,14933,0,19,8021939
barcode58,Pf3D7_11_v3,1294074,826,1294900,2220.0714285714284,ama1-p74-384,97.57869249394672,1833779,806,3522,8021940
barcode58,Pf3D7_13_v3,1724567,1286,1725853,82.45256609642301,kelch13-p383-727,30.63763608087092,106034,394,148,8021940
barcode59,Pf3D7_11_v3,1294074,826,1294900,4236.790556900726,ama1-p74-384,97.6997578692494,3499589,807,6788,8021941
barcode59,Pf3D7_13_v3,1724567,1286,1725853,913.6119751166408,kelch13-p383-727,98.21150855365474,1174905,1263,1573,8021941
barcode60,Pf3D7_11_v3,1294074,826,1294900,2783.5593220338983,ama1-p74-384,97.57869249394672,2299220,806,4447,8021945
barcode60,Pf3D7_13_v3,1724567,1286,1725853,113.75349922239502,kelch13-p383-727,72.47278382581649,146287,932,183,8021945
barcode61,Pf3D7_11_v3,1294074,826,1294900,2461.26392251816,ama1-p74-384,97.57869249394672,2033004,806,4008,8021946
barcode61,Pf3D7_13_v3,1724567,1286,1725853,97.44634525660965,kelch13-p383-727,54.43234836702955,125316,700,160,8021946
barcode62,Pf3D7_11_v3,1294074,826,1294900,1307.5556900726392,ama1-p74-384,97.45762711864408,1080041,805,2216,8021947
barcode62,Pf3D7_13_v3,1724567,1286,1725853,2368.1391912908243,kelch13-p383-727,98.28926905132192,3045427,1264,3558,8021947
barcode63,Pf3D7_11_v3,1294074,826,1294900,2069.4709443099277,ama1-p74-384,97.45762711864408,1709383,805,3284,8021948
barcode63,Pf3D7_13_v3,1724567,1286,1725853,70.31026438569207,kelch13-p383-727,0.0,90419,0,119,8021948
barcode64,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,8021949
barcode64,Pf3D7_13_v3,1724567,1286,1725853,11.134525660964233,kelch13-p383-727,0.0,14319,0,18,8021949
barcode65,Pf3D7_11_v3,1294074,826,1294900,5373.346246973366,ama1-p74-384,97.6997578692494,4438384,807,8133,8021950
barcode65,Pf3D7_13_v3,1724567,1286,1725853,14.9751166407465,kelch13-p383-727,0.0,19258,0,25,8021950
barcode66,Pf3D7_11_v3,1294074,826,1294900,3514.0799031477,ama1-p74-384,97.6997578692494,2902630,807,5481,8021951
barcode66,Pf3D7_13_v3,1724567,1286,1725853,547.1811819595646,kelch13-p383-727,98.21150855365474,703675,1263,913,8021951
barcode67,Pf3D7_11_v3,1294074,826,1294900,5063.230024213075,ama1-p74-384,97.82082324455206,4182228,808,8713,8021952
barcode67,Pf3D7_13_v3,1724567,1286,1725853,4952.4284603421465,kelch13-p383-727,98.4447900466563,6368823,1266,7951,8021952
barcode68,Pf3D7_11_v3,1294074,826,1294900,6070.481840193705,ama1-p74-384,97.82082324455206,5014218,808,10550,8021953
barcode68,Pf3D7_13_v3,1724567,1286,1725853,1790.4471228615864,kelch13-p383-727,98.28926905132192,2302515,1264,3024,8021953
barcode69,Pf3D7_11_v3,1294074,826,1294900,3241.86803874092,ama1-p74-384,97.57869249394672,2677783,806,5195,8021954
barcode69,Pf3D7_13_v3,1724567,1286,1725853,231.38724727838255,kelch13-p383-727,97.51166407465008,297564,1254,376,8021954
barcode70,Pf3D7_11_v3,1294074,826,1294900,8150.81598062954,ama1-p74-384,97.82082324455206,6732574,808,12972,8021944
barcode70,Pf3D7_13_v3,1724567,1286,1725853,79.2760497667185,kelch13-p383-727,0.0,101949,0,142,8021944
barcode71,Pf3D7_11_v3,1294074,826,1294900,5376.664648910411,ama1-p74-384,97.82082324455206,4441125,808,9128,8021943
barcode71,Pf3D7_13_v3,1724567,1286,1725853,3037.47900466563,kelch13-p383-727,98.36702954898912,3906198,1265,4856,8021943
barcode72,Pf3D7_11_v3,1294074,826,1294900,3901.673123486683,ama1-p74-384,97.57869249394672,3222782,806,6099,8021942
barcode72,Pf3D7_13_v3,1724567,1286,1725853,78.01166407465007,kelch13-p383-727,10.10886469673406,100323,130,135,8021942
barcode73,Pf3D7_11_v3,1294074,826,1294900,4182.610169491525,ama1-p74-384,97.6997578692494,3454836,807,6963,01046675
barcode73,Pf3D7_13_v3,1724567,1286,1725853,5196.290824261276,kelch13-p383-727,98.4447900466563,6682430,1266,8448,01046675
barcode74,Pf3D7_11_v3,1294074,826,1294900,2032.8450363196123,ama1-p74-384,97.57869249394672,1679130,806,3149,01046734
barcode74,Pf3D7_13_v3,1724567,1286,1725853,545.0466562986003,kelch13-p383-727,98.13374805598755,700930,1262,922,01046734
barcode75,Pf3D7_11_v3,1294074,826,1294900,1512.4346246973366,ama1-p74-384,97.45762711864408,1249271,805,2387,01046726
barcode75,Pf3D7_13_v3,1724567,1286,1725853,565.8608087091758,kelch13-p383-727,98.13374805598755,727697,1262,926,01046726
barcode76,Pf3D7_11_v3,1294074,826,1294900,568.6694915254237,ama1-p74-384,97.09443099273608,469721,802,908,01046725
barcode76,Pf3D7_13_v3,1724567,1286,1725853,201.80248833592532,kelch13-p383-727,97.20062208398134,259518,1250,329,01046725
barcode77,Pf3D7_11_v3,1294074,826,1294900,1604.5193704600483,ama1-p74-384,97.45762711864408,1325333,805,2452,01046720
barcode77,Pf3D7_13_v3,1724567,1286,1725853,414.08398133748057,kelch13-p383-727,97.97822706065318,532512,1260,678,01046720
barcode78,Pf3D7_11_v3,1294074,826,1294900,959.4467312348668,ama1-p74-384,97.21549636803874,792503,803,1499,01046719
barcode78,Pf3D7_13_v3,1724567,1286,1725853,98.45800933125972,kelch13-p383-727,61.19751166407465,126617,787,161,01046719
barcode79,Pf3D7_11_v3,1294074,826,1294900,7691.874092009685,ama1-p74-384,97.82082324455206,6353488,808,12144,01046678
barcode79,Pf3D7_13_v3,1724567,1286,1725853,324.70606531881805,kelch13-p383-727,97.8227060653188,417572,1258,549,01046678
barcode80,Pf3D7_11_v3,1294074,826,1294900,5601.912832929782,ama1-p74-384,97.6997578692494,4627180,807,8575,01046680
barcode80,Pf3D7_13_v3,1724567,1286,1725853,1002.7317262830484,kelch13-p383-727,98.21150855365474,1289513,1263,1616,01046680
barcode81,Pf3D7_11_v3,1294074,826,1294900,5060.219128329298,ama1-p74-384,97.94188861985472,4179741,809,8145,01046677
barcode81,Pf3D7_13_v3,1724567,1286,1725853,2839.639968895801,kelch13-p383-727,98.36702954898912,3651777,1265,4585,01046677
barcode82,Pf3D7_11_v3,1294074,826,1294900,4172.874092009685,ama1-p74-384,97.82082324455206,3446794,808,7392,01046676
barcode82,Pf3D7_13_v3,1724567,1286,1725853,2395.608087091757,kelch13-p383-727,98.36702954898912,3080752,1265,3901,01046676
barcode83,Pf3D7_11_v3,1294074,826,1294900,6336.512106537531,ama1-p74-384,97.6997578692494,5233959,807,9905,01046674
barcode83,Pf3D7_13_v3,1724567,1286,1725853,94.63063763608088,kelch13-p383-727,57.23172628304821,121695,736,167,01046674
barcode84,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,01046670
barcode84,Pf3D7_13_v3,1724567,1286,1725853,41.07620528771384,kelch13-p383-727,0.0,52824,0,67,01046670
barcode85,Pf3D7_11_v3,1294074,826,1294900,7232.6016949152545,ama1-p74-384,97.94188861985472,5974129,809,12356,01046681
