barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,4258.136803874092,ama1-p74-384,97.57869249394672,3517221,806,7134,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,236.98678071539655,kelch13-p383-727,97.51166407465008,304765,1254,449,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,5446.03995157385,ama1-p74-384,97.82082324455206,4498429,808,8795,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,5866.097978227061,kelch13-p383-727,98.4447900466563,7543802,1266,10306,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,2765.3523002421307,ama1-p74-384,97.57869249394672,2284181,806,4657,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,2442.918351477449,kelch13-p383-727,98.36702954898912,3141593,1265,4439,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,3027.685230024213,ama1-p74-384,97.57869249394672,2500868,806,4872,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,5319.110419906688,kelch13-p383-727,98.4447900466563,6840376,1266,8968,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.5338983050847458,ama1-p74-384,0.0,441,0,2,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,1.7881355932203389,ama1-p74-384,0.0,1477,0,4,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,1.4035769828926905,kelch13-p383-727,0.0,1805,0,2,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,1600.231234866828,ama1-p74-384,97.45762711864408,1321791,805,2731,8032404
barcode07,Pf3D7_13_v3,1724567,1286,1725853,100.80482115085536,kelch13-p383-727,60.80870917573873,129635,782,174,8032404
barcode08,Pf3D7_11_v3,1294074,826,1294900,2596.772397094431,ama1-p74-384,97.57869249394672,2144934,806,4381,8032406
barcode08,Pf3D7_13_v3,1724567,1286,1725853,3020.4875583203734,kelch13-p383-727,98.36702954898912,3884347,1265,5445,8032406
barcode09,Pf3D7_11_v3,1294074,826,1294900,1686.3268765133173,ama1-p74-384,97.45762711864408,1392906,805,2932,8032408
