barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,4904.014527845036,ama1-p74-384,97.94188861985472,4050716,809,9158,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,6609.059097978227,kelch13-p383-727,98.4447900466563,8499250,1266,12429,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,5755.366828087167,ama1-p74-384,97.82082324455206,4753933,808,9619,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,6302.283048211509,kelch13-p383-727,98.4447900466563,8104736,1266,11234,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,4675.360774818402,ama1-p74-384,97.6997578692494,3861848,807,8378,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,8615.506220839814,kelch13-p383-727,98.52255054432348,11079541,1267,15587,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,5753.22397094431,ama1-p74-384,97.82082324455206,4752163,808,9131,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,7288.866251944012,kelch13-p383-727,98.4447900466563,9373482,1266,12280,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.0932203389830508,ama1-p74-384,0.0,77,0,1,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.5598755832037325,kelch13-p383-727,0.0,720,0,1,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.0505443234836702,kelch13-p383-727,0.0,65,0,1,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,7119.682808716707,ama1-p74-384,97.82082324455206,5880858,808,11473,8022840
barcode07,Pf3D7_13_v3,1724567,1286,1725853,5677.933125972007,kelch13-p383-727,98.4447900466563,7301822,1266,9655,8022840
barcode08,Pf3D7_11_v3,1294074,826,1294900,2075.548426150121,ama1-p74-384,97.57869249394672,1714403,806,3633,8022841
barcode08,Pf3D7_13_v3,1724567,1286,1725853,3047.4463452566097,kelch13-p383-727,98.4447900466563,3919016,1266,5319,8022841
barcode09,Pf3D7_11_v3,1294074,826,1294900,2.9116222760290555,ama1-p74-384,0.0,2405,0,4,8022843
barcode09,Pf3D7_13_v3,1724567,1286,1725853,1.870139968895801,kelch13-p383-727,0.0,2405,0,4,8022843
barcode10,Pf3D7_11_v3,1294074,826,1294900,2333.1307506053267,ama1-p74-384,97.57869249394672,1927166,806,4017,8022846
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1188.5863141524103,kelch13-p383-727,98.21150855365474,1528522,1263,2192,8022846
barcode11,Pf3D7_11_v3,1294074,826,1294900,4584.158595641647,ama1-p74-384,97.57869249394672,3786515,806,7401,8022851
barcode11,Pf3D7_13_v3,1724567,1286,1725853,1407.52099533437,kelch13-p383-727,98.28926905132192,1810072,1264,2406,8022851
barcode12,Pf3D7_11_v3,1294074,826,1294900,459.228813559322,ama1-p74-384,96.97336561743342,379323,801,839,8022854
barcode12,Pf3D7_13_v3,1724567,1286,1725853,211.16485225505443,kelch13-p383-727,95.800933125972,271558,1232,412,8022854
barcode13,Pf3D7_11_v3,1294074,826,1294900,407.8329297820823,ama1-p74-384,96.97336561743342,336870,801,1002,8022859
barcode13,Pf3D7_13_v3,1724567,1286,1725853,1.8211508553654745,kelch13-p383-727,0.0,2342,0,5,8022859
barcode14,Pf3D7_11_v3,1294074,826,1294900,5013.445520581114,ama1-p74-384,97.6997578692494,4141106,807,8695,8022861
barcode14,Pf3D7_13_v3,1724567,1286,1725853,5293.949455676517,kelch13-p383-727,98.4447900466563,6808019,1266,9403,8022861
barcode15,Pf3D7_11_v3,1294074,826,1294900,2101.9576271186443,ama1-p74-384,97.57869249394672,1736217,806,3494,8022862
barcode15,Pf3D7_13_v3,1724567,1286,1725853,1663.400466562986,kelch13-p383-727,98.28926905132192,2139133,1264,2846,8022862
barcode16,Pf3D7_11_v3,1294074,826,1294900,3637.951573849879,ama1-p74-384,97.57869249394672,3004948,806,6029,8022863
barcode16,Pf3D7_13_v3,1724567,1286,1725853,3110.501555209953,kelch13-p383-727,98.36702954898912,4000105,1265,5361,8022863
barcode17,Pf3D7_11_v3,1294074,826,1294900,5086.934624697336,ama1-p74-384,97.6997578692494,4201808,807,9217,8022865
barcode17,Pf3D7_13_v3,1724567,1286,1725853,8089.733281493001,kelch13-p383-727,98.52255054432348,10403397,1267,14981,8022865
barcode18,Pf3D7_11_v3,1294074,826,1294900,2438.5750605326875,ama1-p74-384,97.57869249394672,2014263,806,4157,8022866
