barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,1818.910411622276,ama1-p74-384,97.57869249394672,1502420,806,3004,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,2173.334370139969,kelch13-p383-727,98.4447900466563,2794908,1266,3735,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,2257.193704600484,ama1-p74-384,97.57869249394672,1864442,806,3537,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,2081.412908242613,kelch13-p383-727,98.36702954898912,2676697,1265,3510,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,1106.5799031476995,ama1-p74-384,97.45762711864408,914035,805,1740,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,1027.793934681182,kelch13-p383-727,98.28926905132192,1321743,1264,1740,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,1573.370460048426,ama1-p74-384,97.57869249394672,1299604,806,2399,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,2434.2356143079314,kelch13-p383-727,98.4447900466563,3130427,1266,3810,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,1270.9140435835352,ama1-p74-384,97.57869249394672,1049775,806,1952,IPC3663
barcode05,Pf3D7_13_v3,1724567,1286,1725853,1944.672628304821,kelch13-p383-727,98.28926905132192,2500849,1264,3084,IPC3663
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,Human
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode07,Pf3D7_11_v3,1294074,826,1294900,1.328087167070218,ama1-p74-384,0.0,1097,0,2,NTC1
barcode07,Pf3D7_13_v3,1724567,1286,1725853,0.8001555209953344,kelch13-p383-727,0.0,1029,0,1,NTC1
barcode08,Pf3D7_11_v3,1294074,826,1294900,0.8946731234866828,ama1-p74-384,0.0,739,0,1,NTC
barcode08,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC
barcode09,Pf3D7_11_v3,1294074,826,1294900,1397.4648910411622,ama1-p74-384,97.57869249394672,1154306,806,2443,8023335
barcode09,Pf3D7_13_v3,1724567,1286,1725853,2207.7954898911357,kelch13-p383-727,98.4447900466563,2839225,1266,3855,8023335
barcode10,Pf3D7_11_v3,1294074,826,1294900,1390.6961259079903,ama1-p74-384,97.57869249394672,1148715,806,2322,8023345
barcode10,Pf3D7_13_v3,1724567,1286,1725853,1402.6741835147743,kelch13-p383-727,98.28926905132192,1803839,1264,2518,8023345
barcode11,Pf3D7_11_v3,1294074,826,1294900,424.2082324455206,ama1-p74-384,96.85230024213077,350396,800,662,8023346
barcode11,Pf3D7_13_v3,1724567,1286,1725853,383.8763608087092,kelch13-p383-727,98.13374805598755,493665,1262,656,8023346
barcode12,Pf3D7_11_v3,1294074,826,1294900,875.8510895883777,ama1-p74-384,97.3365617433414,723453,804,1454,8023322
barcode12,Pf3D7_13_v3,1724567,1286,1725853,1538.1306376360808,kelch13-p383-727,98.36702954898912,1978036,1265,2586,8023322
barcode13,Pf3D7_11_v3,1294074,826,1294900,1940.4891041162227,ama1-p74-384,97.57869249394672,1602844,806,3093,8023338
barcode13,Pf3D7_13_v3,1724567,1286,1725853,598.6905132192846,kelch13-p383-727,98.13374805598755,769916,1262,1019,8023338
barcode14,Pf3D7_11_v3,1294074,826,1294900,1687.2990314769977,ama1-p74-384,97.57869249394672,1393709,806,2791,8023348
barcode14,Pf3D7_13_v3,1724567,1286,1725853,1770.3561430793156,kelch13-p383-727,98.36702954898912,2276678,1265,3079,8023348
barcode15,Pf3D7_11_v3,1294074,826,1294900,1839.8874092009685,ama1-p74-384,97.57869249394672,1519747,806,3161,8023321
barcode15,Pf3D7_13_v3,1724567,1286,1725853,411.8071539657854,kelch13-p383-727,98.05598755832035,529584,1261,746,8023321
barcode16,Pf3D7_11_v3,1294074,826,1294900,1756.3014527845037,ama1-p74-384,97.57869249394672,1450705,806,2758,8023347
barcode16,Pf3D7_13_v3,1724567,1286,1725853,1351.9922239502332,kelch13-p383-727,98.28926905132192,1738662,1264,2178,8023347
barcode17,Pf3D7_11_v3,1294074,826,1294900,2631.037530266344,ama1-p74-384,97.57869249394672,2173237,806,4309,1040820
barcode17,Pf3D7_13_v3,1724567,1286,1725853,2172.244167962675,kelch13-p383-727,98.4447900466563,2793506,1266,3803,1040820
barcode18,Pf3D7_11_v3,1294074,826,1294900,1895.4588377723967,ama1-p74-384,97.57869249394672,1565649,806,3042,8023342
barcode18,Pf3D7_13_v3,1724567,1286,1725853,961.6687402799378,kelch13-p383-727,98.28926905132192,1236706,1264,1639,8023342
barcode19,Pf3D7_11_v3,1294074,826,1294900,1057.951573849879,ama1-p74-384,97.45762711864408,873868,805,1658,8023285
barcode19,Pf3D7_13_v3,1724567,1286,1725853,193.3685847589425,kelch13-p383-727,97.4339035769829,248672,1253,339,8023285
barcode20,Pf3D7_11_v3,1294074,826,1294900,760.1840193704601,ama1-p74-384,97.3365617433414,627912,804,1206,1012270
barcode20,Pf3D7_13_v3,1724567,1286,1725853,1478.5614307931571,kelch13-p383-727,98.36702954898912,1901430,1265,2427,1012270
barcode21,Pf3D7_11_v3,1294074,826,1294900,4585.547215496368,ama1-p74-384,97.6997578692494,3787662,807,7229,8023250
barcode21,Pf3D7_13_v3,1724567,1286,1725853,3525.44401244168,kelch13-p383-727,98.4447900466563,4533721,1266,5882,8023250
barcode22,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,8023260
barcode22,Pf3D7_13_v3,1724567,1286,1725853,0.5,kelch13-p383-727,0.0,643,0,1,8023260
barcode23,Pf3D7_11_v3,1294074,826,1294900,442.3123486682809,ama1-p74-384,97.09443099273608,365350,802,681,1012320
barcode23,Pf3D7_13_v3,1724567,1286,1725853,186.86547433903576,kelch13-p383-727,90.35769828926904,240309,1162,326,1012320
barcode24,Pf3D7_11_v3,1294074,826,1294900,2640.541162227603,ama1-p74-384,97.57869249394672,2181087,806,3969,8023251
barcode24,Pf3D7_13_v3,1724567,1286,1725853,2222.7247278382583,kelch13-p383-727,98.4447900466563,2858424,1266,3837,8023251
barcode25,Pf3D7_11_v3,1294074,826,1294900,870.0048426150121,ama1-p74-384,97.21549636803874,718624,803,1350,8023249
barcode25,Pf3D7_13_v3,1724567,1286,1725853,110.99688958009332,kelch13-p383-727,72.31726283048212,142742,930,189,8023249
barcode26,Pf3D7_11_v3,1294074,826,1294900,1678.0677966101696,ama1-p74-384,97.57869249394672,1386084,806,2767,8023417
barcode26,Pf3D7_13_v3,1724567,1286,1725853,1832.753499222395,kelch13-p383-727,98.36702954898912,2356921,1265,3066,8023417
barcode27,Pf3D7_11_v3,1294074,826,1294900,1548.6767554479418,ama1-p74-384,97.57869249394672,1279207,806,2447,8023441
barcode27,Pf3D7_13_v3,1724567,1286,1725853,403.2947122861586,kelch13-p383-727,98.05598755832035,518637,1261,687,8023441
barcode28,Pf3D7_11_v3,1294074,826,1294900,2003.7845036319611,ama1-p74-384,97.57869249394672,1655126,806,3100,8023430
barcode28,Pf3D7_13_v3,1724567,1286,1725853,619.4867807153965,kelch13-p383-727,98.13374805598755,796660,1262,1059,8023430
barcode29,Pf3D7_11_v3,1294074,826,1294900,1607.6985472154963,ama1-p74-384,97.57869249394672,1327959,806,2642,8023434
barcode29,Pf3D7_13_v3,1724567,1286,1725853,768.8157076205288,kelch13-p383-727,98.28926905132192,988697,1264,1331,8023434
barcode30,Pf3D7_11_v3,1294074,826,1294900,2062.370460048426,ama1-p74-384,97.57869249394672,1703518,806,3573,8023421
