barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,1938.1622276029057,ama1-p74-384,97.3365617433414,1600922,804,3457,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,796.0863141524105,kelch13-p383-727,98.13374805598755,1023767,1262,1548,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,4894.652542372882,ama1-p74-384,97.6997578692494,4042983,807,8394,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,6213.248055987559,kelch13-p383-727,98.4447900466563,7990237,1266,11204,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,4714.575060532688,ama1-p74-384,97.6997578692494,3894239,807,8267,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,3655.859253499222,kelch13-p383-727,98.4447900466563,4701435,1266,6749,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,7867.6283292978205,ama1-p74-384,97.94188861985472,6498661,809,12866,IPC3445
barcode04,Pf3D7_13_v3,1724567,1286,1725853,10046.65396578538,kelch13-p383-727,98.52255054432348,12919997,1267,16978,IPC3445
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.1573849878934624,ama1-p74-384,0.0,130,0,1,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,2.069206842923794,kelch13-p383-727,0.0,2661,0,3,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,4.587869362363919,kelch13-p383-727,0.0,5900,0,6,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,5589.1150121065375,ama1-p74-384,97.94188861985472,4616609,809,9399,8012613
barcode07,Pf3D7_13_v3,1724567,1286,1725853,5207.035769828927,kelch13-p383-727,98.4447900466563,6696248,1266,8949,8012613
barcode08,Pf3D7_11_v3,1294074,826,1294900,5133.581113801452,ama1-p74-384,97.6997578692494,4240338,807,9171,8012618
barcode08,Pf3D7_13_v3,1724567,1286,1725853,4348.167962674961,kelch13-p383-727,98.4447900466563,5591744,1266,8003,8012618
barcode09,Pf3D7_11_v3,1294074,826,1294900,3338.4261501210653,ama1-p74-384,97.6997578692494,2757540,807,6662,8012619
barcode09,Pf3D7_13_v3,1724567,1286,1725853,7463.014774494557,kelch13-p383-727,98.4447900466563,9597437,1266,14347,8012619
barcode10,Pf3D7_11_v3,1294074,826,1294900,4095.0338983050847,ama1-p74-384,97.6997578692494,3382498,807,7952,8012620
barcode10,Pf3D7_13_v3,1724567,1286,1725853,6473.300933125972,kelch13-p383-727,98.4447900466563,8324665,1266,12375,8012620
barcode11,Pf3D7_11_v3,1294074,826,1294900,7301.077481840193,ama1-p74-384,97.82082324455206,6030690,808,13138,8012622
barcode11,Pf3D7_13_v3,1724567,1286,1725853,7759.597978227061,kelch13-p383-727,98.4447900466563,9978843,1266,13823,8012622
barcode12,Pf3D7_11_v3,1294074,826,1294900,3053.5629539951574,ama1-p74-384,97.57869249394672,2522243,806,5457,8012624
barcode12,Pf3D7_13_v3,1724567,1286,1725853,4189.378693623639,kelch13-p383-727,98.4447900466563,5387541,1266,7711,8012624
barcode13,Pf3D7_11_v3,1294074,826,1294900,3880.127118644068,ama1-p74-384,97.82082324455206,3204985,808,7880,8012625
barcode13,Pf3D7_13_v3,1724567,1286,1725853,6278.287713841369,kelch13-p383-727,98.4447900466563,8073878,1266,11329,8012625
barcode14,Pf3D7_11_v3,1294074,826,1294900,3704.950363196126,ama1-p74-384,97.6997578692494,3060289,807,6902,8012635
barcode14,Pf3D7_13_v3,1724567,1286,1725853,6562.57231726283,kelch13-p383-727,98.4447900466563,8439468,1266,12214,8012635
barcode15,Pf3D7_11_v3,1294074,826,1294900,3646.865617433414,ama1-p74-384,97.57869249394672,3012311,806,6499,8012660
barcode15,Pf3D7_13_v3,1724567,1286,1725853,3216.6189735614307,kelch13-p383-727,98.4447900466563,4136572,1266,5732,8012660
barcode16,Pf3D7_11_v3,1294074,826,1294900,4994.492736077482,ama1-p74-384,97.82082324455206,4125451,808,9325,8012671
barcode16,Pf3D7_13_v3,1724567,1286,1725853,5822.241057542768,kelch13-p383-727,98.4447900466563,7487402,1266,10565,8012671
barcode17,Pf3D7_11_v3,1294074,826,1294900,4346.503631961259,ama1-p74-384,97.6997578692494,3590212,807,7700,8021583
barcode17,Pf3D7_13_v3,1724567,1286,1725853,3462.423017107309,kelch13-p383-727,98.4447900466563,4452676,1266,6290,8021583
barcode18,Pf3D7_11_v3,1294074,826,1294900,5027.662227602906,ama1-p74-384,97.6997578692494,4152849,807,9625,8013842
barcode18,Pf3D7_13_v3,1724567,1286,1725853,3426.9735614307933,kelch13-p383-727,98.4447900466563,4407088,1266,6485,8013842
barcode19,Pf3D7_11_v3,1294074,826,1294900,4806.193704600484,ama1-p74-384,97.6997578692494,3969916,807,8035,8013843
barcode19,Pf3D7_13_v3,1724567,1286,1725853,2806.591757387247,kelch13-p383-727,98.4447900466563,3609277,1266,4950,8013843
barcode20,Pf3D7_11_v3,1294074,826,1294900,2837.409200968523,ama1-p74-384,97.57869249394672,2343700,806,5280,8013851
barcode20,Pf3D7_13_v3,1724567,1286,1725853,4816.54199066874,kelch13-p383-727,98.4447900466563,6194073,1266,8576,8013851
barcode21,Pf3D7_11_v3,1294074,826,1294900,1.5847457627118644,ama1-p74-384,0.0,1309,0,2,8013856
barcode21,Pf3D7_13_v3,1724567,1286,1725853,1.650855365474339,kelch13-p383-727,0.0,2123,0,3,8013856
barcode22,Pf3D7_11_v3,1294074,826,1294900,3210.9842615012108,ama1-p74-384,97.57869249394672,2652273,806,5928,8013857
barcode22,Pf3D7_13_v3,1724567,1286,1725853,7137.979782270607,kelch13-p383-727,98.4447900466563,9179442,1266,12756,8013857
barcode23,Pf3D7_11_v3,1294074,826,1294900,3737.820823244552,ama1-p74-384,97.57869249394672,3087440,806,6690,8013859
barcode23,Pf3D7_13_v3,1724567,1286,1725853,1016.5038880248834,kelch13-p383-727,98.21150855365474,1307224,1263,1910,8013859
barcode24,Pf3D7_11_v3,1294074,826,1294900,4881.6283292978205,ama1-p74-384,97.6997578692494,4032225,807,9519,8013860
barcode24,Pf3D7_13_v3,1724567,1286,1725853,8954.564541213063,kelch13-p383-727,98.52255054432348,11515570,1267,15880,8013860
barcode25,Pf3D7_11_v3,1294074,826,1294900,5706.26392251816,ama1-p74-384,97.82082324455206,4713374,808,10226,8013861
barcode25,Pf3D7_13_v3,1724567,1286,1725853,3640.2892690513218,kelch13-p383-727,98.4447900466563,4681412,1266,6571,8013861
barcode26,Pf3D7_11_v3,1294074,826,1294900,4038.707021791768,ama1-p74-384,97.57869249394672,3335972,806,7611,8013863
barcode26,Pf3D7_13_v3,1724567,1286,1725853,9232.089424572318,kelch13-p383-727,98.52255054432348,11872467,1267,16729,8013863
barcode27,Pf3D7_11_v3,1294074,826,1294900,3880.060532687651,ama1-p74-384,97.57869249394672,3204930,806,6696,8013869
barcode27,Pf3D7_13_v3,1724567,1286,1725853,3526.408242612753,kelch13-p383-727,98.4447900466563,4534961,1266,6286,8013869
barcode28,Pf3D7_11_v3,1294074,826,1294900,5013.854721549636,ama1-p74-384,97.6997578692494,4141444,807,8895,8013877
barcode28,Pf3D7_13_v3,1724567,1286,1725853,4253.239502332815,kelch13-p383-727,98.4447900466563,5469666,1266,7832,8013877
barcode29,Pf3D7_11_v3,1294074,826,1294900,4935.801452784503,ama1-p74-384,97.82082324455206,4076972,808,9363,8013880
barcode29,Pf3D7_13_v3,1724567,1286,1725853,7940.961119751167,kelch13-p383-727,98.4447900466563,10212076,1266,13817,8013880
barcode30,Pf3D7_11_v3,1294074,826,1294900,3604.124697336562,ama1-p74-384,97.6997578692494,2977007,807,6451,8013882
