barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,4475.81598062954,ama1-p74-384,97.57869249394672,3697024,806,8761,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,1196.104199066874,kelch13-p383-727,98.13374805598755,1538190,1262,2715,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,2671.767554479419,ama1-p74-384,97.57869249394672,2206880,806,4849,3D7
barcode02,Pf3D7_13_v3,1724567,1286,1725853,4391.92068429238,kelch13-p383-727,98.4447900466563,5648010,1266,8709,3D7
barcode03,Pf3D7_11_v3,1294074,826,1294900,4151.947941888619,ama1-p74-384,97.6997578692494,3429509,807,8022,Dd2
barcode03,Pf3D7_13_v3,1724567,1286,1725853,8438.562208398134,kelch13-p383-727,98.4447900466563,10851991,1266,16793,Dd2
barcode04,Pf3D7_11_v3,1294074,826,1294900,2623.5266343825665,ama1-p74-384,97.57869249394672,2167033,806,4567,HB3
barcode04,Pf3D7_13_v3,1724567,1286,1725853,8352.388802488336,kelch13-p383-727,98.4447900466563,10741172,1266,15428,HB3
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,1.116222760290557,ama1-p74-384,0.0,922,0,2,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,3.0248833592534994,kelch13-p383-727,0.0,3890,0,7,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,4148.098062953995,ama1-p74-384,97.6997578692494,3426329,807,7583,8036261
barcode07,Pf3D7_13_v3,1724567,1286,1725853,8341.693623639192,kelch13-p383-727,98.4447900466563,10727418,1266,15825,8036261
barcode08,Pf3D7_11_v3,1294074,826,1294900,5381.950363196126,ama1-p74-384,97.6997578692494,4445491,807,10055,8036263
barcode08,Pf3D7_13_v3,1724567,1286,1725853,4903.2550544323485,kelch13-p383-727,98.4447900466563,6305586,1266,9710,8036263
barcode09,Pf3D7_11_v3,1294074,826,1294900,6016.633171912833,ama1-p74-384,97.6997578692494,4969739,807,11825,8036264
barcode09,Pf3D7_13_v3,1724567,1286,1725853,4332.5886469673405,kelch13-p383-727,98.4447900466563,5571709,1266,8898,8036264
barcode10,Pf3D7_11_v3,1294074,826,1294900,2528.480629539952,ama1-p74-384,97.57869249394672,2088525,806,4813,8036265
barcode10,Pf3D7_13_v3,1724567,1286,1725853,5895.697511664074,kelch13-p383-727,98.4447900466563,7581867,1266,11809,8036265
barcode11,Pf3D7_11_v3,1294074,826,1294900,11196.450363196123,ama1-p74-384,97.82082324455206,9248268,808,19817,8036266
barcode11,Pf3D7_13_v3,1724567,1286,1725853,4840.01866251944,kelch13-p383-727,98.36702954898912,6224264,1265,9452,8036266
barcode12,Pf3D7_11_v3,1294074,826,1294900,3543.0690072639227,ama1-p74-384,97.6997578692494,2926575,807,6829,8036267
barcode12,Pf3D7_13_v3,1724567,1286,1725853,3945.346811819596,kelch13-p383-727,98.4447900466563,5073716,1266,7674,8036267
barcode13,Pf3D7_11_v3,1294074,826,1294900,10924.621065375302,ama1-p74-384,97.82082324455206,9023737,808,21360,8036268
barcode13,Pf3D7_13_v3,1724567,1286,1725853,3502.557542768274,kelch13-p383-727,98.28926905132192,4504289,1264,6733,8036268
barcode14,Pf3D7_11_v3,1294074,826,1294900,8924.604116222761,ama1-p74-384,97.82082324455206,7371723,808,16856,8036269
barcode14,Pf3D7_13_v3,1724567,1286,1725853,3734.060653188181,kelch13-p383-727,98.36702954898912,4802002,1265,7332,8036269
barcode15,Pf3D7_11_v3,1294074,826,1294900,4819.851089588377,ama1-p74-384,97.6997578692494,3981197,807,8731,8036271
barcode15,Pf3D7_13_v3,1724567,1286,1725853,6313.7604976671855,kelch13-p383-727,98.4447900466563,8119496,1266,11952,8036271
barcode16,Pf3D7_11_v3,1294074,826,1294900,4191.449152542373,ama1-p74-384,97.6997578692494,3462137,807,7709,8036272
barcode16,Pf3D7_13_v3,1724567,1286,1725853,9649.600311041992,kelch13-p383-727,98.4447900466563,12409386,1266,18294,8036272
barcode17,Pf3D7_11_v3,1294074,826,1294900,4354.662227602906,ama1-p74-384,97.6997578692494,3596951,807,8335,8036273
barcode17,Pf3D7_13_v3,1724567,1286,1725853,4231.776049766719,kelch13-p383-727,98.4447900466563,5442064,1266,8149,8036273
barcode18,Pf3D7_11_v3,1294074,826,1294900,2649.4382566585955,ama1-p74-384,97.57869249394672,2188436,806,4941,8036274
barcode18,Pf3D7_13_v3,1724567,1286,1725853,1653.1446345256609,kelch13-p383-727,98.28926905132192,2125944,1264,3312,8036274
barcode19,Pf3D7_11_v3,1294074,826,1294900,4011.423728813559,ama1-p74-384,97.57869249394672,3313436,806,7444,8036275
barcode19,Pf3D7_13_v3,1724567,1286,1725853,7727.835925349922,kelch13-p383-727,98.4447900466563,9937997,1266,14347,8036275
barcode20,Pf3D7_11_v3,1294074,826,1294900,3035.4648910411624,ama1-p74-384,97.57869249394672,2507294,806,5622,8036279
barcode20,Pf3D7_13_v3,1724567,1286,1725853,6841.922239502333,kelch13-p383-727,98.4447900466563,8798712,1266,12524,8036279
barcode21,Pf3D7_11_v3,1294074,826,1294900,6650.308716707022,ama1-p74-384,97.6997578692494,5493155,807,12942,8036280
barcode21,Pf3D7_13_v3,1724567,1286,1725853,6891.645412130638,kelch13-p383-727,98.4447900466563,8862656,1266,12774,8036280
barcode22,Pf3D7_11_v3,1294074,826,1294900,4823.733656174334,ama1-p74-384,97.6997578692494,3984404,807,8905,8036282
barcode22,Pf3D7_13_v3,1724567,1286,1725853,5708.07231726283,kelch13-p383-727,98.4447900466563,7340581,1266,10608,8036282
barcode23,Pf3D7_11_v3,1294074,826,1294900,2646.185230024213,ama1-p74-384,97.57869249394672,2185749,806,4927,8036283
barcode23,Pf3D7_13_v3,1724567,1286,1725853,6193.94167962675,kelch13-p383-727,98.4447900466563,7965409,1266,11612,8036283
barcode24,Pf3D7_11_v3,1294074,826,1294900,5825.512106537531,ama1-p74-384,97.6997578692494,4811873,807,11295,8036284
barcode24,Pf3D7_13_v3,1724567,1286,1725853,6865.00233281493,kelch13-p383-727,98.4447900466563,8828393,1266,12344,8036284
barcode25,Pf3D7_11_v3,1294074,826,1294900,5159.4200968523,ama1-p74-384,97.6997578692494,4261681,807,9503,8036285
barcode25,Pf3D7_13_v3,1724567,1286,1725853,7701.930793157077,kelch13-p383-727,98.4447900466563,9904683,1266,15023,8036285
