barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,5063.059322033899,ama1-p74-384,97.6997578692494,4182087,807,9682,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,7386.396578538102,kelch13-p383-727,98.4447900466563,9498906,1266,14413,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,4001.865617433414,ama1-p74-384,97.6997578692494,3305541,807,7332,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,2979.422239502333,kelch13-p383-727,98.28926905132192,3831537,1264,5640,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,2695.084745762712,ama1-p74-384,97.57869249394672,2226140,806,4854,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,6345.031104199067,kelch13-p383-727,98.4447900466563,8159710,1266,12171,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,3884.794188861985,ama1-p74-384,97.57869249394672,3208840,806,6668,IPC3663
barcode04,Pf3D7_13_v3,1724567,1286,1725853,4036.088646967341,kelch13-p383-727,98.4447900466563,5190410,1266,7485,IPC3663
barcode05,Pf3D7_11_v3,1294074,826,1294900,3.601694915254237,ama1-p74-384,0.0,2975,0,6,Human
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.1835147744945567,kelch13-p383-727,0.0,236,0,1,Human
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.4309927360774818,ama1-p74-384,0.0,356,0,1,NTC
barcode06,Pf3D7_13_v3,1724567,1286,1725853,0.609642301710731,kelch13-p383-727,0.0,784,0,1,NTC
barcode07,Pf3D7_11_v3,1294074,826,1294900,4265.866828087167,ama1-p74-384,97.6997578692494,3523606,807,7724,8010873
barcode07,Pf3D7_13_v3,1724567,1286,1725853,5551.749611197512,kelch13-p383-727,98.4447900466563,7139550,1266,10433,8010873
barcode08,Pf3D7_11_v3,1294074,826,1294900,3677.226392251816,ama1-p74-384,97.6997578692494,3037389,807,6786,8010874
barcode08,Pf3D7_13_v3,1724567,1286,1725853,3150.2706065318816,kelch13-p383-727,98.28926905132192,4051248,1264,5915,8010874
barcode09,Pf3D7_11_v3,1294074,826,1294900,5080.956416464891,ama1-p74-384,97.6997578692494,4196870,807,9417,8010875
barcode09,Pf3D7_13_v3,1724567,1286,1725853,6608.860031104199,kelch13-p383-727,98.4447900466563,8498994,1266,12742,8010875
barcode10,Pf3D7_11_v3,1294074,826,1294900,224.43341404358355,ama1-p74-384,96.24697336561744,185382,795,448,8010876
barcode10,Pf3D7_13_v3,1724567,1286,1725853,56.93779160186625,kelch13-p383-727,0.0,73222,0,112,8010876
barcode11,Pf3D7_11_v3,1294074,826,1294900,6895.374092009685,ama1-p74-384,97.6997578692494,5695579,807,13453,8010877
barcode11,Pf3D7_13_v3,1724567,1286,1725853,6760.506220839813,kelch13-p383-727,98.4447900466563,8694011,1266,12935,8010877
barcode12,Pf3D7_11_v3,1294074,826,1294900,28.734866828087167,ama1-p74-384,0.0,23735,0,58,8010878
barcode12,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,8010878
barcode13,Pf3D7_11_v3,1294074,826,1294900,4100.125907990315,ama1-p74-384,97.57869249394672,3386704,806,7372,8010880
barcode13,Pf3D7_13_v3,1724567,1286,1725853,5403.339035769829,kelch13-p383-727,98.4447900466563,6948694,1266,9949,8010880
barcode14,Pf3D7_11_v3,1294074,826,1294900,3202.2845036319613,ama1-p74-384,97.6997578692494,2645087,807,6497,8010881
barcode14,Pf3D7_13_v3,1724567,1286,1725853,3562.5124416796266,kelch13-p383-727,98.36702954898912,4581391,1265,6816,8010881
barcode15,Pf3D7_11_v3,1294074,826,1294900,2485.8498789346245,ama1-p74-384,97.57869249394672,2053312,806,5068,8010882
barcode15,Pf3D7_13_v3,1724567,1286,1725853,1040.7169517884915,kelch13-p383-727,98.21150855365474,1338362,1263,1959,8010882
