barcode,chrom,start,length,end,mean_cov,name,cov_gr100_per,total_cov,cov_gr100,n_reads,sample_id
barcode01,Pf3D7_11_v3,1294074,826,1294900,2508.5617433414045,ama1-p74-384,97.57869249394672,2072072,806,4164,3D7
barcode01,Pf3D7_13_v3,1724567,1286,1725853,2456.5676516329704,kelch13-p383-727,98.36702954898912,3159146,1265,4388,3D7
barcode02,Pf3D7_11_v3,1294074,826,1294900,7640.792978208233,ama1-p74-384,97.82082324455206,6311295,808,11824,Dd2
barcode02,Pf3D7_13_v3,1724567,1286,1725853,3368.052099533437,kelch13-p383-727,98.4447900466563,4331315,1266,5679,Dd2
barcode03,Pf3D7_11_v3,1294074,826,1294900,8035.69612590799,ama1-p74-384,97.82082324455206,6637485,808,12623,HB3
barcode03,Pf3D7_13_v3,1724567,1286,1725853,5562.082426127528,kelch13-p383-727,98.4447900466563,7152838,1266,9349,HB3
barcode04,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,Human
barcode04,Pf3D7_13_v3,1724567,1286,1725853,0.9354587869362364,kelch13-p383-727,0.0,1203,0,1,Human
barcode05,Pf3D7_11_v3,1294074,826,1294900,0.8595641646489104,ama1-p74-384,0.0,710,0,1,NTC1
barcode05,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC1
barcode06,Pf3D7_11_v3,1294074,826,1294900,0.0,ama1-p74-384,0.0,0,0,0,NTC2
barcode06,Pf3D7_13_v3,1724567,1286,1725853,1.5800933125972003,kelch13-p383-727,0.0,2032,0,3,NTC2
barcode07,Pf3D7_11_v3,1294074,826,1294900,1.7554479418886195,ama1-p74-384,0.0,1450,0,2,NTC3
barcode07,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC3
barcode08,Pf3D7_11_v3,1294074,826,1294900,0.8898305084745762,ama1-p74-384,0.0,735,0,1,NTC4
barcode08,Pf3D7_13_v3,1724567,1286,1725853,0.0,kelch13-p383-727,0.0,0,0,0,NTC4
barcode09,Pf3D7_11_v3,1294074,826,1294900,62.42493946731235,ama1-p74-384,0.0,51563,0,149,5053734
barcode09,Pf3D7_13_v3,1724567,1286,1725853,19.41601866251944,kelch13-p383-727,0.0,24969,0,53,5053734
barcode10,Pf3D7_11_v3,1294074,826,1294900,8264.872881355932,ama1-p74-384,97.82082324455206,6826785,808,13671,5053711
barcode10,Pf3D7_13_v3,1724567,1286,1725853,3308.846034214619,kelch13-p383-727,98.4447900466563,4255176,1266,5754,5053711
barcode11,Pf3D7_11_v3,1294074,826,1294900,513.8498789346247,ama1-p74-384,97.09443099273608,424440,802,1036,5053743
barcode11,Pf3D7_13_v3,1724567,1286,1725853,0.2830482115085536,kelch13-p383-727,0.0,364,0,1,5053743
barcode12,Pf3D7_11_v3,1294074,826,1294900,5495.691283292978,ama1-p74-384,97.82082324455206,4539441,808,9171,5053727
barcode12,Pf3D7_13_v3,1724567,1286,1725853,857.1127527216174,kelch13-p383-727,98.21150855365474,1102247,1263,1441,5053727
barcode13,Pf3D7_11_v3,1294074,826,1294900,8039.922518159807,ama1-p74-384,97.82082324455206,6640976,808,13686,5053767
barcode13,Pf3D7_13_v3,1724567,1286,1725853,1799.1718506998443,kelch13-p383-727,98.36702954898912,2313735,1265,2849,5053767
barcode14,Pf3D7_11_v3,1294074,826,1294900,6526.018159806295,ama1-p74-384,97.82082324455206,5390491,808,11578,5053713
barcode14,Pf3D7_13_v3,1724567,1286,1725853,4329.02799377916,kelch13-p383-727,98.4447900466563,5567130,1266,7238,5053713
barcode15,Pf3D7_11_v3,1294074,826,1294900,4342.513317191283,ama1-p74-384,97.82082324455206,3586916,808,7318,5053715
barcode15,Pf3D7_13_v3,1724567,1286,1725853,2558.7068429237947,kelch13-p383-727,98.4447900466563,3290497,1266,4634,5053715
barcode16,Pf3D7_11_v3,1294074,826,1294900,1327.5859564164648,ama1-p74-384,97.57869249394672,1096586,806,2294,5053695
barcode16,Pf3D7_13_v3,1724567,1286,1725853,990.2099533437014,kelch13-p383-727,98.28926905132192,1273410,1264,1720,5053695
barcode17,Pf3D7_11_v3,1294074,826,1294900,1493.596852300242,ama1-p74-384,97.45762711864408,1233711,805,2444,5053740
barcode17,Pf3D7_13_v3,1724567,1286,1725853,65.46267496111975,kelch13-p383-727,0.0,84185,0,119,5053740
barcode18,Pf3D7_11_v3,1294074,826,1294900,1881.4019370460048,ama1-p74-384,97.45762711864408,1554038,805,2955,5053699
barcode18,Pf3D7_13_v3,1724567,1286,1725853,496.805598755832,kelch13-p383-727,98.13374805598755,638892,1262,890,5053699
barcode19,Pf3D7_11_v3,1294074,826,1294900,3007.325665859564,ama1-p74-384,97.57869249394672,2484051,806,4767,5053705
barcode19,Pf3D7_13_v3,1724567,1286,1725853,588.3903576982892,kelch13-p383-727,98.13374805598755,756670,1262,984,5053705
barcode20,Pf3D7_11_v3,1294074,826,1294900,5600.158595641647,ama1-p74-384,97.82082324455206,4625731,808,8840,5053710
barcode20,Pf3D7_13_v3,1724567,1286,1725853,21.144634525660965,kelch13-p383-727,0.0,27192,0,38,5053710
barcode21,Pf3D7_11_v3,1294074,826,1294900,2822.306295399516,ama1-p74-384,97.57869249394672,2331225,806,4433,5053725
barcode21,Pf3D7_13_v3,1724567,1286,1725853,899.4805598755833,kelch13-p383-727,98.28926905132192,1156732,1264,1485,5053725
barcode22,Pf3D7_11_v3,1294074,826,1294900,1006.8099273607749,ama1-p74-384,97.21549636803874,831625,803,1661,5053708
barcode22,Pf3D7_13_v3,1724567,1286,1725853,148.7768273716952,kelch13-p383-727,92.53499222395024,191327,1190,258,5053708
barcode23,Pf3D7_11_v3,1294074,826,1294900,7669.48426150121,ama1-p74-384,97.82082324455206,6334994,808,11805,5053742
barcode23,Pf3D7_13_v3,1724567,1286,1725853,325.800933125972,kelch13-p383-727,97.97822706065318,418980,1260,556,5053742
barcode24,Pf3D7_11_v3,1294074,826,1294900,9671.338983050848,ama1-p74-384,97.82082324455206,7988526,808,15015,1036151
barcode24,Pf3D7_13_v3,1724567,1286,1725853,2193.679626749611,kelch13-p383-727,98.36702954898912,2821072,1265,3637,1036151
barcode25,Pf3D7_11_v3,1294074,826,1294900,2978.915254237288,ama1-p74-384,97.57869249394672,2460584,806,4520,1036153
barcode25,Pf3D7_13_v3,1724567,1286,1725853,428.4346811819596,kelch13-p383-727,98.13374805598755,550967,1262,734,1036153
barcode26,Pf3D7_11_v3,1294074,826,1294900,3169.757869249395,ama1-p74-384,97.6997578692494,2618220,807,5409,1036152
